"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 01 16:20:13 GMT 2023","Tue Aug 01 16:20:13 GMT 2023","738","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","TG98-Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"passed","Tue Aug 01 16:20:41 GMT 2023","Tue Aug 01 16:20:42 GMT 2023","387","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Check the response 404 if id is incorrect (1, 2)","Проверка ответа [404] при запросе сервиса оплаты с некорректным id (1, 2)"
"passed","Tue Aug 01 16:20:36 GMT 2023","Tue Aug 01 16:20:37 GMT 2023","928","tests.games.utils","Test get filters prices list","TestFiltersPrices","","","TG104-Test filters prices list","Проверка успешного ответа [200] при запросе списка фльтра цены"
"passed","Tue Aug 01 16:19:47 GMT 2023","Tue Aug 01 16:19:49 GMT 2023","1791","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG76-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Tue Aug 01 16:19:45 GMT 2023","Tue Aug 01 16:19:47 GMT 2023","2113","tests.games.reference.languages","Test post languages","TestLanguagesCreate","","","TG90-Test languages create","Проверка успешного ответа [201] при создании языка."
"skipped","Tue Aug 01 16:19:17 GMT 2023","Tue Aug 01 16:19:17 GMT 2023","0","tests.games.core.system_requirement","Test put system requirement","TestSystemRequirementUpdate","","","TG14-Test system requirement update","Проверка успешного ответа [201] при обновлении системных требований"
"passed","Tue Aug 01 16:19:38 GMT 2023","Tue Aug 01 16:19:39 GMT 2023","876","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","TG96-Test read a language with a non-existent ID","Проверка ответа [404] при запросе языка c несуществующим ID"
"skipped","Tue Aug 01 16:20:21 GMT 2023","Tue Aug 01 16:20:21 GMT 2023","0","tests.games.reference.product_languages","Test patch product languages","TestProductLanguagesPartialUpdate","","","TG18-Test product languages partial update","Проверка успешного ответа [200] при частичном обновлении языка продукта"
"passed","Tue Aug 01 16:20:19 GMT 2023","Tue Aug 01 16:20:19 GMT 2023","830","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","TG17-Test product languages list","Проверка успешного ответа [200] при запросе списка языков продукта"
"skipped","Tue Aug 01 16:19:16 GMT 2023","Tue Aug 01 16:19:17 GMT 2023","986","tests.games.core.system_requirement","Test post system requirement","TestSystemRequirementCreate","","","TG10-Test system requirement create","Проверка успешного ответа [201] при создании системных требований"
"skipped","Tue Aug 01 16:19:13 GMT 2023","Tue Aug 01 16:19:13 GMT 2023","0","tests.games.core.system_requirement","Test delete system requirement","TestSystemRequirementDelete","","","TG11-Test system requirement delete","Проверка успешного ответа [204] при удалении системных требований"
"broken","Tue Aug 01 16:20:41 GMT 2023","Tue Aug 01 16:20:41 GMT 2023","469","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Check the response 404 if id is incorrect 0.5","Проверка ответа [404] при запросе сервиса оплаты с некорректным id 0.5"
"passed","Tue Aug 01 16:20:56 GMT 2023","Tue Aug 01 16:20:58 GMT 2023","1675","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"skipped","Tue Aug 01 16:20:35 GMT 2023","Tue Aug 01 16:20:36 GMT 2023","941","tests.games.utils","Test get filters platforms list","TestFiltersPlatforms","","","TG103-Test filters platforms list","Проверка успешного ответа [200] при запросе фильтра по операционной системе"
"skipped","Tue Aug 01 16:20:17 GMT 2023","Tue Aug 01 16:20:17 GMT 2023","0","tests.games.reference.product_languages","Test delete product languages","TestProductLanguagesDelete","","","TG16-Test product languages delete","Проверка успешного ответа [204] при удалении языка продукта"
"passed","Tue Aug 01 16:19:33 GMT 2023","Tue Aug 01 16:19:34 GMT 2023","1022","tests.games.reference.languages","Test delete languages","TestLanguagesDelete","","","TG92-Test languages delete","Проверка успешного ответа [204] при удалении языка"
"passed","Tue Aug 01 16:20:15 GMT 2023","Tue Aug 01 16:20:16 GMT 2023","1020","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","TG99-Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"skipped","Tue Aug 01 16:20:30 GMT 2023","Tue Aug 01 16:20:30 GMT 2023","0","tests.games.reference.subgenre","Test patch subgenre","TestSubgenrePartialUpdate","","","Test subgenre partial update","Проверка успешного ответа [200] при частичном обновлении поджанра"
"skipped","Tue Aug 01 16:20:01 GMT 2023","Tue Aug 01 16:20:03 GMT 2023","2359","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG88-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"skipped","Tue Aug 01 16:20:23 GMT 2023","Tue Aug 01 16:20:23 GMT 2023","0","tests.games.reference.product_languages","Test put product languages","TestProductLanguagesUpdate","","","TG20-Test product languages update","Проверка успешного ответа [200] при обновлении языка продукта"
"passed","Tue Aug 01 16:20:48 GMT 2023","Tue Aug 01 16:20:49 GMT 2023","1274","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Tue Aug 01 16:19:49 GMT 2023","Tue Aug 01 16:19:50 GMT 2023","745","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG77-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Tue Aug 01 16:20:39 GMT 2023","Tue Aug 01 16:20:41 GMT 2023","1289","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Get existent service by id","Проверка успешного ответа [200] при запросе существующего сервиса оплаты"
"passed","Tue Aug 01 16:19:35 GMT 2023","Tue Aug 01 16:19:36 GMT 2023","981","tests.games.reference.languages","Test get languages","TestLanguages","","","TG93-Test languages list","Проверка успешного ответа [200] при запросе списка языков."
"passed","Tue Aug 01 16:19:25 GMT 2023","Tue Aug 01 16:19:26 GMT 2023","1249","tests.games.reference.genre","Test patch genre","TestGenrePartialUpdate","","","Test genre partial update","Проверка успешного ответа [200] при частичном обновлении жанра"
"passed","Tue Aug 01 16:19:40 GMT 2023","Tue Aug 01 16:19:42 GMT 2023","2121","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","TG95-Test read a language with a deleted ID","Проверка ответа [404] при запросе удаленного языка"
"skipped","Tue Aug 01 16:20:19 GMT 2023","Tue Aug 01 16:20:19 GMT 2023","0","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","TG19-Test product languages  read","Проверка успешного ответа [200] при запросе списка языков продукта"
"skipped","Tue Aug 01 16:20:34 GMT 2023","Tue Aug 01 16:20:35 GMT 2023","879","tests.games.utils","Test get filters genres list","TestFiltersGenres","","","TG102-Test filters genres list","Проверка успешного ответа [200] при запросе фильтра по жанру игр"
"skipped","Tue Aug 01 16:19:57 GMT 2023","Tue Aug 01 16:19:59 GMT 2023","1761","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG84-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Tue Aug 01 16:19:10 GMT 2023","Tue Aug 01 16:19:12 GMT 2023","1244","tests.games.community","Test get community comments","TestCommunityComments","","","TG1-Test community comments read","Проверка успешного ответа [200] при запросе коментариев пользователей."
"passed","Tue Aug 01 16:20:49 GMT 2023","Tue Aug 01 16:20:51 GMT 2023","1231","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Tue Aug 01 16:20:07 GMT 2023","Tue Aug 01 16:20:09 GMT 2023","1955","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG86-Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"passed","Tue Aug 01 16:20:47 GMT 2023","Tue Aug 01 16:20:48 GMT 2023","1297","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Tue Aug 01 16:19:34 GMT 2023","Tue Aug 01 16:19:35 GMT 2023","1128","tests.games.reference.languages","Regression-tests delete languages","TestLanguagesDeleteRegression","","","TG91-Test deleting a language with a non-existent ID","Проверка ответа [404] при удалении языка c несуществующим ID"
"passed","Tue Aug 01 16:20:26 GMT 2023","Tue Aug 01 16:20:28 GMT 2023","1549","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","TG101-Test subgenre list","Проверка успешного ответа [200] при запросе списка поджанров"
"passed","Tue Aug 01 16:19:21 GMT 2023","Tue Aug 01 16:19:22 GMT 2023","907","tests.games.reference.genre","Test get genre","TestGenre","","","TG49-Test genre read","Проверка успешного ответа [200] при запросе жанра по ID."
