"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 29 19:54:15 GMT 2023","Sat Jul 29 19:54:16 GMT 2023","1438","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Test of deleting non-existent service by id","Проверка ответа [404] при удалении по id несуществующего сервиса оплаты"
"passed","Sat Jul 29 19:53:30 GMT 2023","Sat Jul 29 19:53:32 GMT 2023","2002","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG87-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Sat Jul 29 19:52:52 GMT 2023","Sat Jul 29 19:52:53 GMT 2023","1393","tests.games.community","Test get community comments","TestCommunityComments","","","TG1-Test community comments read","Проверка успешного ответа [200] при запросе коментариев пользователей."
"skipped","Sat Jul 29 19:54:19 GMT 2023","Sat Jul 29 19:54:19 GMT 2023","0","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Check the response 404 if id is incorrect (1, 2)","Проверка ответа [404] при запросе сервиса оплаты с некорректным id (1, 2)"
"skipped","Sat Jul 29 19:54:03 GMT 2023","Sat Jul 29 19:54:03 GMT 2023","0","tests.games.reference.subgenre","Test delete subgenre","TestSubgenreDelete","","","Test subgenre delete","Проверка успешного ответа [204] при удалении поджанра"
"skipped","Sat Jul 29 19:52:54 GMT 2023","Sat Jul 29 19:52:54 GMT 2023","0","tests.games.core.system_requirement","Test delete system requirement","TestSystemRequirementDelete","","","TG11-Test system requirement delete","Проверка успешного ответа [204] при удалении системных требований"
"passed","Sat Jul 29 19:53:20 GMT 2023","Sat Jul 29 19:53:21 GMT 2023","946","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","TG96-Test read a language with a non-existent ID","Проверка ответа [404] при запросе языка c несуществующим ID"
"passed","Sat Jul 29 19:54:16 GMT 2023","Sat Jul 29 19:54:17 GMT 2023","865","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Test of successful deleting existent service by id","Проверка успешного ответа [204] при удалении по id существующего сервиса оплаты"
"passed","Sat Jul 29 19:54:21 GMT 2023","Sat Jul 29 19:54:22 GMT 2023","1186","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sat Jul 29 19:52:55 GMT 2023","Sat Jul 29 19:52:56 GMT 2023","693","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","TG9-Test system requirement list","Проверка успешного ответа [200] при запросе списка системных требований."
"passed","Sat Jul 29 19:53:18 GMT 2023","Sat Jul 29 19:53:19 GMT 2023","1006","tests.games.reference.languages","Test get languages","TestLanguages","","","TG97-Test languages read","Проверка успешного ответа [200] при запросе языка по ID."
"passed","Sat Jul 29 19:54:20 GMT 2023","Sat Jul 29 19:54:21 GMT 2023","1297","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sat Jul 29 19:54:22 GMT 2023","Sat Jul 29 19:54:24 GMT 2023","1232","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sat Jul 29 19:54:27 GMT 2023","Sat Jul 29 19:54:29 GMT 2023","1256","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sat Jul 29 19:54:19 GMT 2023","Sat Jul 29 19:54:20 GMT 2023","1220","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sat Jul 29 19:53:16 GMT 2023","Sat Jul 29 19:53:17 GMT 2023","743","tests.games.reference.languages","Test get languages","TestLanguages","","","TG93-Test languages list","Проверка успешного ответа [200] при запросе списка языков."
"passed","Sat Jul 29 19:52:53 GMT 2023","Sat Jul 29 19:52:54 GMT 2023","839","tests.games.community","Test get community review","TestCommunityReview","","","TG2-Test community review read","Проверка успешного ответа [200] при запросе обзора пользователей."
"passed","Sat Jul 29 19:54:33 GMT 2023","Sat Jul 29 19:54:34 GMT 2023","1641","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"skipped","Sat Jul 29 19:53:59 GMT 2023","Sat Jul 29 19:53:59 GMT 2023","0","tests.games.reference.product_languages","Test patch product languages","TestProductLanguagesPartialUpdate","","","TG18-Test product languages partial update","Проверка успешного ответа [200] при частичном обновлении языка продукта"
"skipped","Sat Jul 29 19:54:12 GMT 2023","Sat Jul 29 19:54:13 GMT 2023","724","tests.games.utils","Test get filters genres list","TestFiltersGenres","","","TG102-Test filters genres list","Проверка успешного ответа [200] при запросе фильтра по жанру игр"
"passed","Sat Jul 29 19:53:14 GMT 2023","Sat Jul 29 19:53:15 GMT 2023","1106","tests.games.reference.languages","Test delete languages","TestLanguagesDelete","","","TG92-Test languages delete","Проверка успешного ответа [204] при удалении языка"
"passed","Sat Jul 29 19:53:54 GMT 2023","Sat Jul 29 19:53:55 GMT 2023","758","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","TG99-Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"passed","Sat Jul 29 19:53:24 GMT 2023","Sat Jul 29 19:53:25 GMT 2023","722","tests.games.reference.languages","Test patch languages","TestLanguagesPartialUpdate","","","TG94-Test languages partial update","Проверка успешного ответа [200] при частичном обновлении языка"
"skipped","Sat Jul 29 19:54:02 GMT 2023","Sat Jul 29 19:54:02 GMT 2023","0","tests.games.reference.product_languages","Test put product languages","TestProductLanguagesUpdate","","","TG20-Test product languages update","Проверка успешного ответа [200] при обновлении языка продукта"
"passed","Sat Jul 29 19:53:28 GMT 2023","Sat Jul 29 19:53:29 GMT 2023","1625","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG76-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Sat Jul 29 19:54:06 GMT 2023","Sat Jul 29 19:54:07 GMT 2023","1366","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","TG101-Test subgenre list","Проверка успешного ответа [200] при запросе списка поджанров"
"passed","Sat Jul 29 19:54:29 GMT 2023","Sat Jul 29 19:54:30 GMT 2023","1163","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"skipped","Sat Jul 29 19:53:41 GMT 2023","Sat Jul 29 19:53:43 GMT 2023","1718","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG88-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Sat Jul 29 19:53:43 GMT 2023","Sat Jul 29 19:53:45 GMT 2023","1611","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG78-Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"skipped","Sat Jul 29 19:54:10 GMT 2023","Sat Jul 29 19:54:11 GMT 2023","1495","tests.games.reference.subgenre","Test post Subgenre","TestGenreCreate","","","Test subgenre create","Проверка успешного ответа [201] при создании поджанра"
"passed","Sat Jul 29 19:53:47 GMT 2023","Sat Jul 29 19:53:48 GMT 2023","1629","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG86-Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
