"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 30 21:14:45 GMT 2023","Sun Jul 30 21:14:46 GMT 2023","1170","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","TG101-Test subgenre list","Проверка успешного ответа [200] при запросе списка поджанров"
"passed","Sun Jul 30 21:15:20 GMT 2023","Sun Jul 30 21:15:22 GMT 2023","1876","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sun Jul 30 21:13:43 GMT 2023","Sun Jul 30 21:13:45 GMT 2023","1228","tests.games.reference.languages","Test get languages","TestLanguages","","","TG97-Test languages read","Проверка успешного ответа [200] при запросе языка по ID."
"passed","Sun Jul 30 21:15:13 GMT 2023","Sun Jul 30 21:15:15 GMT 2023","1876","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sun Jul 30 21:13:41 GMT 2023","Sun Jul 30 21:13:42 GMT 2023","992","tests.games.reference.languages","Test get languages","TestLanguages","","","TG93-Test languages list","Проверка успешного ответа [200] при запросе списка языков."
"passed","Sun Jul 30 21:15:01 GMT 2023","Sun Jul 30 21:15:01 GMT 2023","635","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Test external payments services list","Проверка успешного ответа [200] при запросе списка сервисов оплаты"
"skipped","Sun Jul 30 21:14:52 GMT 2023","Sun Jul 30 21:14:52 GMT 2023","0","tests.games.reference.subgenre","Test put subgenre","TestSubgenreUpdate","","","Test subgenre update","Проверка успешного ответа [201] при обновлении поджанра"
"passed","Sun Jul 30 21:13:53 GMT 2023","Sun Jul 30 21:13:54 GMT 2023","1126","tests.games.reference.languages","Test patch languages","TestLanguagesPartialUpdate","","","TG94-Test languages partial update","Проверка успешного ответа [200] при частичном обновлении языка"
"passed","Sun Jul 30 21:15:22 GMT 2023","Sun Jul 30 21:15:25 GMT 2023","2470","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"passed","Sun Jul 30 21:13:16 GMT 2023","Sun Jul 30 21:13:17 GMT 2023","1094","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","TG9-Test system requirement list","Проверка успешного ответа [200] при запросе списка системных требований."
"skipped","Sun Jul 30 21:14:41 GMT 2023","Sun Jul 30 21:14:41 GMT 2023","0","tests.games.reference.product_languages","Test put product languages","TestProductLanguagesUpdate","","","TG20-Test product languages update","Проверка успешного ответа [200] при обновлении языка продукта"
"passed","Sun Jul 30 21:13:24 GMT 2023","Sun Jul 30 21:13:25 GMT 2023","1010","tests.games.reference.genre","Test get genre","TestGenre","","","TG39-Test genre list","Проверка успешного ответа [200] при запросе списка жанров"
"passed","Sun Jul 30 21:15:05 GMT 2023","Sun Jul 30 21:15:07 GMT 2023","1902","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"skipped","Sun Jul 30 21:14:54 GMT 2023","Sun Jul 30 21:14:55 GMT 2023","992","tests.games.utils","Test get filters genres list","TestFiltersGenres","","","TG102-Test filters genres list","Проверка успешного ответа [200] при запросе фильтра по жанру игр"
"skipped","Sun Jul 30 21:13:14 GMT 2023","Sun Jul 30 21:13:14 GMT 2023","0","tests.games.core.system_requirement","Test delete system requirement","TestSystemRequirementDelete","","","TG11-Test system requirement delete","Проверка успешного ответа [204] при удалении системных требований"
"skipped","Sun Jul 30 21:15:03 GMT 2023","Sun Jul 30 21:15:03 GMT 2023","0","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Check the response 404 if id is incorrect 0.5","Проверка ответа [404] при запросе сервиса оплаты с некорректным id 0.5"
"passed","Sun Jul 30 21:14:00 GMT 2023","Sun Jul 30 21:14:03 GMT 2023","2383","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG87-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Sun Jul 30 21:14:36 GMT 2023","Sun Jul 30 21:14:36 GMT 2023","932","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","TG17-Test product languages list","Проверка успешного ответа [200] при запросе списка языков продукта"
"skipped","Sun Jul 30 21:14:55 GMT 2023","Sun Jul 30 21:14:56 GMT 2023","1025","tests.games.utils","Test get filters platforms list","TestFiltersPlatforms","","","TG103-Test filters platforms list","Проверка успешного ответа [200] при запросе фильтра по операционной системе"
"skipped","Sun Jul 30 21:14:43 GMT 2023","Sun Jul 30 21:14:43 GMT 2023","0","tests.games.reference.subgenre","Test delete subgenre","TestSubgenreDelete","","","Test subgenre delete","Проверка успешного ответа [204] при удалении поджанра"
"skipped","Sun Jul 30 21:14:36 GMT 2023","Sun Jul 30 21:14:36 GMT 2023","0","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","TG19-Test product languages  read","Проверка успешного ответа [200] при запросе списка языков продукта"
"skipped","Sun Jul 30 21:13:17 GMT 2023","Sun Jul 30 21:13:17 GMT 2023","0","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","TG12-Test system requirement read","Проверка успешного ответа [200] при запросе системных требований по ID."
"skipped","Sun Jul 30 21:13:18 GMT 2023","Sun Jul 30 21:13:18 GMT 2023","0","tests.games.core.system_requirement","Test patch system requirement","TestSystemRequirementPartialUpdate","","","TG13-Test system requirement partial update","Проверка успешного ответа [200] при частичном обновлении системных требований"
"passed","Sun Jul 30 21:13:55 GMT 2023","Sun Jul 30 21:13:57 GMT 2023","2218","tests.games.reference.languages","Test post languages","TestLanguagesCreate","","","TG90-Test languages create","Проверка успешного ответа [201] при создании языка."
"passed","Sun Jul 30 21:13:57 GMT 2023","Sun Jul 30 21:13:59 GMT 2023","2171","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG76-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"skipped","Sun Jul 30 21:14:48 GMT 2023","Sun Jul 30 21:14:48 GMT 2023","0","tests.games.reference.subgenre","Test patch subgenre","TestSubgenrePartialUpdate","","","Test subgenre partial update","Проверка успешного ответа [200] при частичном обновлении поджанра"
"passed","Sun Jul 30 21:13:40 GMT 2023","Sun Jul 30 21:13:41 GMT 2023","1262","tests.games.reference.languages","Regression-tests delete languages","TestLanguagesDeleteRegression","","","TG91-Test deleting a language with a non-existent ID","Проверка ответа [404] при удалении языка c несуществующим ID"
"passed","Sun Jul 30 21:15:15 GMT 2023","Sun Jul 30 21:15:17 GMT 2023","1783","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sun Jul 30 21:14:28 GMT 2023","Sun Jul 30 21:14:29 GMT 2023","896","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","TG98-Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"passed","Sun Jul 30 21:14:07 GMT 2023","Sun Jul 30 21:14:08 GMT 2023","1176","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG82-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Sun Jul 30 21:13:46 GMT 2023","Sun Jul 30 21:13:47 GMT 2023","1095","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","TG96-Test read a language with a non-existent ID","Проверка ответа [404] при запросе языка c несуществующим ID"
