"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 04 12:47:12 GMT 2023","Fri Aug 04 12:47:14 GMT 2023","1413","tests.games.reference.genre","Test delete genre","TestGenreDelete","","","TG26-Test genre delete","Проверка успешного ответа [204] при удалении жанра"
"skipped","Fri Aug 04 12:48:11 GMT 2023","Fri Aug 04 12:48:11 GMT 2023","0","tests.games.reference.product_languages","Test delete product languages","TestProductLanguagesDelete","","","TG16-Test product languages delete","Проверка успешного ответа [204] при удалении языка продукта"
"skipped","Fri Aug 04 12:48:31 GMT 2023","Fri Aug 04 12:48:32 GMT 2023","379","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Check the response 404 while deleting multiple services 0.5","Проверка ответа [404] при удалении нескольких сервисов оплаты 0.5"
"passed","Fri Aug 04 12:47:16 GMT 2023","Fri Aug 04 12:47:16 GMT 2023","803","tests.games.reference.genre","Test get genre","TestGenre","","","TG49-Test genre read","Проверка успешного ответа [200] при запросе жанра по ID."
"passed","Fri Aug 04 12:48:37 GMT 2023","Fri Aug 04 12:48:37 GMT 2023","391","tests.payments.external_payments.services","Test patch services","TestPaymentsPostList","","","Check of partially update service","Проверка ответа [200] при частичном обновлении сервиса"
"passed","Fri Aug 04 12:47:59 GMT 2023","Fri Aug 04 12:48:00 GMT 2023","1526","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG79-Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"skipped","Fri Aug 04 12:48:21 GMT 2023","Fri Aug 04 12:48:21 GMT 2023","0","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","Test subgenre read","Проверка успешного ответа [200] при запросе поджанра по ID."
"passed","Fri Aug 04 12:47:44 GMT 2023","Fri Aug 04 12:47:46 GMT 2023","1958","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG87-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Fri Aug 04 12:48:09 GMT 2023","Fri Aug 04 12:48:10 GMT 2023","746","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","TG99-Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"skipped","Fri Aug 04 12:47:10 GMT 2023","Fri Aug 04 12:47:10 GMT 2023","0","tests.games.core.system_requirement","Test put system requirement","TestSystemRequirementUpdate","","","TG14-Test system requirement update","Проверка успешного ответа [201] при обновлении системных требований"
"skipped","Fri Aug 04 12:48:27 GMT 2023","Fri Aug 04 12:48:28 GMT 2023","716","tests.games.utils","Test get filters platforms list","TestFiltersPlatforms","","","TG103-Test filters platforms list","Проверка успешного ответа [200] при запросе фильтра по операционной системе"
"passed","Fri Aug 04 12:48:00 GMT 2023","Fri Aug 04 12:48:02 GMT 2023","2094","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG86-Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"skipped","Fri Aug 04 12:48:19 GMT 2023","Fri Aug 04 12:48:19 GMT 2023","0","tests.games.reference.subgenre","Test delete subgenre","TestSubgenreDelete","","","Test subgenre delete","Проверка успешного ответа [204] при удалении поджанра"
"passed","Fri Aug 04 12:48:30 GMT 2023","Fri Aug 04 12:48:30 GMT 2023","828","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Test of deleting non-existent service by id","Проверка ответа [404] при удалении по id несуществующего сервиса оплаты"
"passed","Fri Aug 04 12:47:38 GMT 2023","Fri Aug 04 12:47:38 GMT 2023","887","tests.games.reference.languages","Test patch languages","TestLanguagesPartialUpdate","","","TG94-Test languages partial update","Проверка успешного ответа [200] при частичном обновлении языка"
"skipped","Fri Aug 04 12:47:06 GMT 2023","Fri Aug 04 12:47:06 GMT 2023","0","tests.games.core.system_requirement","Test delete system requirement","TestSystemRequirementDelete","","","TG11-Test system requirement delete","Проверка успешного ответа [204] при удалении системных требований"
"passed","Fri Aug 04 12:48:38 GMT 2023","Fri Aug 04 12:48:38 GMT 2023","416","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"passed","Fri Aug 04 12:48:40 GMT 2023","Fri Aug 04 12:48:41 GMT 2023","402","tests.payments.external_payments.services","Test put services","TestPaymentsPostList","","","Check if we can not partially update service with an empty name","Проверка ответа [400] при частичном обновлении сервиса с пустым именем (пробел)"
"passed","Fri Aug 04 12:47:21 GMT 2023","Fri Aug 04 12:47:24 GMT 2023","2664","tests.games.reference.genre","Test post genre","TestGenreCreate","","","TG74-Test genre create","Проверка успешного ответа [201] при создании жанра"
"skipped","Fri Aug 04 12:47:53 GMT 2023","Fri Aug 04 12:47:55 GMT 2023","1998","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG85-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Fri Aug 04 12:48:34 GMT 2023","Fri Aug 04 12:48:35 GMT 2023","427","tests.payments.external_payments.services","Test patch services","TestPaymentsPostList","","","Check if we can not partially update service with an empty name","Проверка ответа [400] при частичном обновлении сервиса с пустым именем"
"passed","Fri Aug 04 12:48:32 GMT 2023","Fri Aug 04 12:48:32 GMT 2023","392","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Check the response 404 while deleting multiple services (1, 2)","Проверка ответа [404] при удалении нескольких сервисов оплаты (1, 2)"
"skipped","Fri Aug 04 12:47:47 GMT 2023","Fri Aug 04 12:47:49 GMT 2023","1699","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG81-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Fri Aug 04 12:47:18 GMT 2023","Fri Aug 04 12:47:19 GMT 2023","972","tests.games.reference.genre","Test patch genre","TestGenrePartialUpdate","","","Test genre partial update","Проверка успешного ответа [200] при частичном обновлении жанра"
"passed","Fri Aug 04 12:48:39 GMT 2023","Fri Aug 04 12:48:39 GMT 2023","392","tests.payments.external_payments.services","Test put services","TestPaymentsPostList","","","Check if we can not partially update service with an empty name","Проверка ответа [400] при частичном обновлении сервиса с пустым именем"
"skipped","Fri Aug 04 12:48:23 GMT 2023","Fri Aug 04 12:48:23 GMT 2023","0","tests.games.reference.subgenre","Test patch subgenre","TestSubgenrePartialUpdate","","","Test subgenre partial update","Проверка успешного ответа [200] при частичном обновлении поджанра"
"passed","Fri Aug 04 12:47:33 GMT 2023","Fri Aug 04 12:47:34 GMT 2023","1034","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","TG96-Test read a language with a non-existent ID","Проверка ответа [404] при запросе языка c несуществующим ID"
"skipped","Fri Aug 04 12:48:14 GMT 2023","Fri Aug 04 12:48:14 GMT 2023","0","tests.games.reference.product_languages","Test patch product languages","TestProductLanguagesPartialUpdate","","","TG18-Test product languages partial update","Проверка успешного ответа [200] при частичном обновлении языка продукта"
"passed","Fri Aug 04 12:47:14 GMT 2023","Fri Aug 04 12:47:15 GMT 2023","1099","tests.games.reference.genre","Test get genre","TestGenre","","","TG39-Test genre list","Проверка успешного ответа [200] при запросе списка жанров"
"skipped","Fri Aug 04 12:48:24 GMT 2023","Fri Aug 04 12:48:25 GMT 2023","1298","tests.games.reference.subgenre","Test post Subgenre","TestGenreCreate","","","Test subgenre create","Проверка успешного ответа [201] при создании поджанра"
"passed","Fri Aug 04 12:48:28 GMT 2023","Fri Aug 04 12:48:29 GMT 2023","899","tests.games.utils","Test get filters prices list","TestFiltersPrices","","","TG104-Test filters prices list","Проверка успешного ответа [200] при запросе списка фльтра цены"
"skipped","Fri Aug 04 12:47:51 GMT 2023","Fri Aug 04 12:47:53 GMT 2023","1930","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG84-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Fri Aug 04 12:47:07 GMT 2023","Fri Aug 04 12:47:08 GMT 2023","676","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","TG9-Test system requirement list","Проверка успешного ответа [200] при запросе списка системных требований."
"skipped","Fri Aug 04 12:47:09 GMT 2023","Fri Aug 04 12:47:09 GMT 2023","0","tests.games.core.system_requirement","Test patch system requirement","TestSystemRequirementPartialUpdate","","","TG13-Test system requirement partial update","Проверка успешного ответа [200] при частичном обновлении системных требований"
"skipped","Fri Aug 04 12:48:26 GMT 2023","Fri Aug 04 12:48:27 GMT 2023","688","tests.games.utils","Test get filters genres list","TestFiltersGenres","","","TG102-Test filters genres list","Проверка успешного ответа [200] при запросе фильтра по жанру игр"
"passed","Fri Aug 04 12:47:28 GMT 2023","Fri Aug 04 12:47:29 GMT 2023","1026","tests.games.reference.languages","Regression-tests delete languages","TestLanguagesDeleteRegression","","","TG91-Test deleting a language with a non-existent ID","Проверка ответа [404] при удалении языка c несуществующим ID"
"passed","Fri Aug 04 12:47:41 GMT 2023","Fri Aug 04 12:47:43 GMT 2023","1993","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG76-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Fri Aug 04 12:47:27 GMT 2023","Fri Aug 04 12:47:28 GMT 2023","861","tests.games.reference.languages","Test delete languages","TestLanguagesDelete","","","TG92-Test languages delete","Проверка успешного ответа [204] при удалении языка"
