"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 26 15:58:27 GMT 2023","Wed Jul 26 15:58:28 GMT 2023","840","tests.games.reference.languages","Test patch languages","TestLanguagesPartialUpdate","","","Test languages partial update","Проверка успешного ответа [200] при частичном обновлении языка"
"passed","Wed Jul 26 15:59:28 GMT 2023","Wed Jul 26 15:59:28 GMT 2023","521","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Check the response 404 if id is incorrect 0.5","Проверка ответа [404] при запросе сервиса оплаты с некорректным id 0.5"
"passed","Wed Jul 26 15:59:22 GMT 2023","Wed Jul 26 15:59:23 GMT 2023","898","tests.games.utils","Test get filters prices list","TestFiltersPrices","","","Test filters prices list","Проверка успешного ответа [200] при запросе списка фльтра цены"
"passed","Wed Jul 26 15:58:58 GMT 2023","Wed Jul 26 15:58:59 GMT 2023","1004","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"passed","Wed Jul 26 15:59:13 GMT 2023","Wed Jul 26 15:59:14 GMT 2023","896","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","Test subgenre list","Проверка успешного ответа [200] при запросе списка поджанров"
"passed","Wed Jul 26 15:59:41 GMT 2023","Wed Jul 26 15:59:43 GMT 2023","1614","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Wed Jul 26 15:59:38 GMT 2023","Wed Jul 26 15:59:40 GMT 2023","1564","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"skipped","Wed Jul 26 15:59:14 GMT 2023","Wed Jul 26 15:59:14 GMT 2023","0","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","Test subgenre read","Проверка успешного ответа [200] при запросе поджанра по ID."
"passed","Wed Jul 26 15:58:19 GMT 2023","Wed Jul 26 15:58:20 GMT 2023","953","tests.games.reference.languages","Test get languages","TestLanguages","","","Test languages read","Проверка успешного ответа [200] при запросе языка по ID."
"passed","Wed Jul 26 15:59:02 GMT 2023","Wed Jul 26 15:59:03 GMT 2023","879","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"skipped","Wed Jul 26 15:57:57 GMT 2023","Wed Jul 26 15:57:57 GMT 2023","0","tests.games.core.system_requirement","Test patch system requirement","TestSystemRequirementPartialUpdate","","","Test system requirement partial update","Проверка успешного ответа [200] при частичном обновлении системных требований"
"passed","Wed Jul 26 15:58:29 GMT 2023","Wed Jul 26 15:58:31 GMT 2023","1991","tests.games.reference.languages","Test post languages","TestLanguagesCreate","","","Test languages create","Проверка успешного ответа [201] при создании языка."
"skipped","Wed Jul 26 15:59:20 GMT 2023","Wed Jul 26 15:59:21 GMT 2023","1021","tests.games.utils","Test get filters genres list","TestFiltersGenres","","","Test filters genres list","Проверка успешного ответа [200] при запросе фильтра по жанру игр"
"passed","Wed Jul 26 15:59:46 GMT 2023","Wed Jul 26 15:59:48 GMT 2023","2080","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"passed","Wed Jul 26 15:59:23 GMT 2023","Wed Jul 26 15:59:24 GMT 2023","1831","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Test of deleting non-existent service by id","Проверка ответа [404] при удалении по id несуществующего сервиса оплаты"
"passed","Wed Jul 26 15:58:18 GMT 2023","Wed Jul 26 15:58:18 GMT 2023","832","tests.games.reference.languages","Test get languages","TestLanguages","","","Test languages list","Проверка успешного ответа [200] при запросе списка языков."
"passed","Wed Jul 26 15:59:25 GMT 2023","Wed Jul 26 15:59:26 GMT 2023","489","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Test external payments services list","Проверка успешного ответа [200] при запросе списка сервисов оплаты"
"passed","Wed Jul 26 15:58:37 GMT 2023","Wed Jul 26 15:58:38 GMT 2023","972","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"skipped","Wed Jul 26 15:57:58 GMT 2023","Wed Jul 26 15:57:59 GMT 2023","1057","tests.games.core.system_requirement","Test post system requirement","TestSystemRequirementCreate","","","Test system requirement create","Проверка успешного ответа [201] при создании системных требований"
"skipped","Wed Jul 26 15:57:53 GMT 2023","Wed Jul 26 15:57:53 GMT 2023","0","tests.games.core.system_requirement","Test delete system requirement","TestSystemRequirementDelete","","","Test system requirement delete","Проверка успешного ответа [204] при удалении системных требований"
"passed","Wed Jul 26 15:59:32 GMT 2023","Wed Jul 26 15:59:33 GMT 2023","1547","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Wed Jul 26 15:58:56 GMT 2023","Wed Jul 26 15:58:57 GMT 2023","867","tests.games.reference.languages","Test put languages","TestLanguagesUpdate","","","Test languages update","Проверка успешного ответа [200] при обновлении языка"
"skipped","Wed Jul 26 15:58:38 GMT 2023","Wed Jul 26 15:58:40 GMT 2023","1937","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"skipped","Wed Jul 26 15:59:06 GMT 2023","Wed Jul 26 15:59:06 GMT 2023","0","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","Test product languages  read","Проверка успешного ответа [200] при запросе списка языков продукта"
"skipped","Wed Jul 26 15:59:10 GMT 2023","Wed Jul 26 15:59:10 GMT 2023","0","tests.games.reference.product_languages","Test put product languages","TestProductLanguagesUpdate","","","Test product languages update","Проверка успешного ответа [200] при обновлении языка продукта"
"skipped","Wed Jul 26 15:59:21 GMT 2023","Wed Jul 26 15:59:22 GMT 2023","844","tests.games.utils","Test get filters platforms list","TestFiltersPlatforms","","","Test filters platforms list","Проверка успешного ответа [200] при запросе фильтра по операционной системе"
"passed","Wed Jul 26 15:58:21 GMT 2023","Wed Jul 26 15:58:22 GMT 2023","1129","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","Test read a language with a non-existent ID","Проверка ответа [404] при запросе языка c несуществующим ID"
"passed","Wed Jul 26 15:58:51 GMT 2023","Wed Jul 26 15:58:52 GMT 2023","1927","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"passed","Wed Jul 26 15:58:52 GMT 2023","Wed Jul 26 15:58:55 GMT 2023","2214","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"passed","Wed Jul 26 15:57:55 GMT 2023","Wed Jul 26 15:57:56 GMT 2023","870","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","Test system requirement list","Проверка успешного ответа [200] при запросе списка системных требований."
"skipped","Wed Jul 26 15:58:40 GMT 2023","Wed Jul 26 15:58:42 GMT 2023","1990","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Wed Jul 26 15:58:34 GMT 2023","Wed Jul 26 15:58:36 GMT 2023","1861","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"skipped","Wed Jul 26 15:59:18 GMT 2023","Wed Jul 26 15:59:18 GMT 2023","0","tests.games.reference.subgenre","Test put subgenre","TestSubgenreUpdate","","","Test subgenre update","Проверка успешного ответа [201] при обновлении поджанра"
"passed","Wed Jul 26 15:58:15 GMT 2023","Wed Jul 26 15:58:16 GMT 2023","1179","tests.games.reference.languages","Test delete languages","TestLanguagesDelete","","","Test languages delete","Проверка успешного ответа [204] при удалении языка"
"passed","Wed Jul 26 15:59:05 GMT 2023","Wed Jul 26 15:59:06 GMT 2023","853","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","Test product languages list","Проверка успешного ответа [200] при запросе списка языков продукта"
"passed","Wed Jul 26 15:59:29 GMT 2023","Wed Jul 26 15:59:30 GMT 2023","1570","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Wed Jul 26 15:59:44 GMT 2023","Wed Jul 26 15:59:46 GMT 2023","2043","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"skipped","Wed Jul 26 15:57:56 GMT 2023","Wed Jul 26 15:57:56 GMT 2023","0","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","Test system requirement read","Проверка успешного ответа [200] при запросе системных требований по ID."
"skipped","Wed Jul 26 15:59:15 GMT 2023","Wed Jul 26 15:59:15 GMT 2023","0","tests.games.reference.subgenre","Test patch subgenre","TestSubgenrePartialUpdate","","","Test subgenre partial update","Проверка успешного ответа [200] при частичном обновлении поджанра"
"skipped","Wed Jul 26 15:59:11 GMT 2023","Wed Jul 26 15:59:11 GMT 2023","0","tests.games.reference.subgenre","Test delete subgenre","TestSubgenreDelete","","","Test subgenre delete","Проверка успешного ответа [204] при удалении поджанра"
"passed","Wed Jul 26 15:58:16 GMT 2023","Wed Jul 26 15:58:18 GMT 2023","1185","tests.games.reference.languages","Regression-tests delete languages","TestLanguagesDeleteRegression","","","Test deleting a language with a non-existent ID","Проверка ответа [404] при удалении языка c несуществующим ID"
"skipped","Wed Jul 26 15:58:42 GMT 2023","Wed Jul 26 15:58:44 GMT 2023","2425","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"skipped","Wed Jul 26 15:57:59 GMT 2023","Wed Jul 26 15:57:59 GMT 2023","0","tests.games.core.system_requirement","Test put system requirement","TestSystemRequirementUpdate","","","Test system requirement update","Проверка успешного ответа [201] при обновлении системных требований"
"skipped","Wed Jul 26 15:59:07 GMT 2023","Wed Jul 26 15:59:07 GMT 2023","0","tests.games.reference.product_languages","Test patch product languages","TestProductLanguagesPartialUpdate","","","Test product languages partial update","Проверка успешного ответа [200] при частичном обновлении языка продукта"
"passed","Wed Jul 26 15:58:07 GMT 2023","Wed Jul 26 15:58:08 GMT 2023","1029","tests.games.reference.genre","Test patch genre","TestGenrePartialUpdate","","","Test genre partial update","Проверка успешного ответа [200] при частичном обновлении жанра"
"passed","Wed Jul 26 15:58:02 GMT 2023","Wed Jul 26 15:58:03 GMT 2023","878","tests.games.reference.genre","Test get genre","TestGenre","","","Test genre list","Проверка успешного ответа [200] при запросе списка жанров"
"passed","Wed Jul 26 15:58:01 GMT 2023","Wed Jul 26 15:58:02 GMT 2023","1173","tests.games.reference.genre","Test delete genre","TestGenreDelete","","","Test genre delete","Проверка успешного ответа [204] при удалении жанра"
"passed","Wed Jul 26 15:59:30 GMT 2023","Wed Jul 26 15:59:32 GMT 2023","1581","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Wed Jul 26 15:58:09 GMT 2023","Wed Jul 26 15:58:11 GMT 2023","1874","tests.games.reference.genre","Test post genre","TestGenreCreate","","","Test genre create","Проверка успешного ответа [201] при создании жанра"
"skipped","Wed Jul 26 15:58:46 GMT 2023","Wed Jul 26 15:58:49 GMT 2023","2328","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Wed Jul 26 15:58:04 GMT 2023","Wed Jul 26 15:58:05 GMT 2023","1021","tests.games.reference.genre","Test get genre","TestGenre","","","Test genre read","Проверка успешного ответа [200] при запросе жанра по ID."
"passed","Wed Jul 26 15:59:43 GMT 2023","Wed Jul 26 15:59:44 GMT 2023","1570","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
