"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 23 16:13:26 GMT 2023","Sun Jul 23 16:13:29 GMT 2023","2381","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"passed","Sun Jul 23 16:12:53 GMT 2023","Sun Jul 23 16:12:54 GMT 2023","1245","tests.games.reference.languages","Test get languages","TestLanguages","","","Test languages read","Проверка успешного ответа [200] при запросе языка по ID."
"passed","Sun Jul 23 16:14:11 GMT 2023","Sun Jul 23 16:14:13 GMT 2023","2068","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Get existent service by id","Проверка успешного ответа [200] при запросе существующего сервиса оплаты"
"passed","Sun Jul 23 16:14:20 GMT 2023","Sun Jul 23 16:14:22 GMT 2023","1966","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sun Jul 23 16:12:36 GMT 2023","Sun Jul 23 16:12:37 GMT 2023","1247","tests.games.reference.genre","Test get genre","TestGenre","","","Test genre read","Проверка успешного ответа [200] при запросе жанра по ID."
"passed","Sun Jul 23 16:13:55 GMT 2023","Sun Jul 23 16:13:56 GMT 2023","995","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","Test subgenre list","Проверка успешного ответа [200] при запросе списка поджанров"
"failed","Sun Jul 23 16:13:46 GMT 2023","Sun Jul 23 16:13:47 GMT 2023","1146","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","Test product languages  read","Проверка успешного ответа [200] при запросе списка языков продукта"
"passed","Sun Jul 23 16:12:33 GMT 2023","Sun Jul 23 16:12:34 GMT 2023","1016","tests.games.reference.genre","Test get genre","TestGenre","","","Test genre list","Проверка успешного ответа [200] при запросе списка жанров"
"skipped","Sun Jul 23 16:13:51 GMT 2023","Sun Jul 23 16:13:51 GMT 2023","0","tests.games.reference.product_languages","Test put product languages","TestProductLanguagesUpdate","","","Test product languages update","Проверка успешного ответа [200] при обновлении языка продукта"
"passed","Sun Jul 23 16:12:32 GMT 2023","Sun Jul 23 16:12:33 GMT 2023","1261","tests.games.reference.genre","Test delete genre","TestGenreDelete","","","Test genre delete","Проверка успешного ответа [204] при удалении жанра"
"skipped","Sun Jul 23 16:13:56 GMT 2023","Sun Jul 23 16:13:56 GMT 2023","0","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","Test subgenre read","Проверка успешного ответа [200] при запросе поджанра по ID."
"passed","Sun Jul 23 16:14:32 GMT 2023","Sun Jul 23 16:14:35 GMT 2023","2571","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"passed","Sun Jul 23 16:14:28 GMT 2023","Sun Jul 23 16:14:30 GMT 2023","1941","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"failed","Sun Jul 23 16:13:21 GMT 2023","Sun Jul 23 16:13:24 GMT 2023","2340","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"skipped","Sun Jul 23 16:12:29 GMT 2023","Sun Jul 23 16:12:30 GMT 2023","1058","tests.games.core.system_requirement","Test post system requirement","TestSystemRequirementCreate","","","Test system requirement create","Проверка успешного ответа [201] при создании системных требований"
"passed","Sun Jul 23 16:14:15 GMT 2023","Sun Jul 23 16:14:17 GMT 2023","1927","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sun Jul 23 16:12:50 GMT 2023","Sun Jul 23 16:12:51 GMT 2023","1147","tests.games.reference.languages","Regression-tests delete languages","TestLanguagesDeleteRegression","","","Test deleting a language with a non-existent ID","Проверка ответа [404] при удалении языка c несуществующим ID"
"skipped","Sun Jul 23 16:13:53 GMT 2023","Sun Jul 23 16:13:53 GMT 2023","0","tests.games.reference.subgenre","Test delete subgenre","TestSubgenreDelete","","","Test subgenre delete","Проверка успешного ответа [204] при удалении поджанра"
"passed","Sun Jul 23 16:14:09 GMT 2023","Sun Jul 23 16:14:10 GMT 2023","1337","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Test of successful deleting existent service by id","Проверка успешного ответа [204] при удалении по id существующего сервиса оплаты"
"skipped","Sun Jul 23 16:13:49 GMT 2023","Sun Jul 23 16:13:51 GMT 2023","1679","tests.games.reference.product_languages","Test post product languages","TestProductLanguagesCreate","","","Test product languages create","Проверка успешного ответа [201] при создании языка продукта."
"passed","Sun Jul 23 16:14:06 GMT 2023","Sun Jul 23 16:14:09 GMT 2023","2308","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Test of deleting non-existent service by id","Проверка ответа [404] при удалении по id несуществующего сервиса оплаты"
"passed","Sun Jul 23 16:13:41 GMT 2023","Sun Jul 23 16:13:42 GMT 2023","1082","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"passed","Sun Jul 23 16:12:49 GMT 2023","Sun Jul 23 16:12:50 GMT 2023","1154","tests.games.reference.languages","Test delete languages","TestLanguagesDelete","","","Test languages delete","Проверка успешного ответа [204] при удалении языка"
"skipped","Sun Jul 23 16:13:59 GMT 2023","Sun Jul 23 16:14:01 GMT 2023","1796","tests.games.reference.subgenre","Test post Subgenre","TestGenreCreate","","","Test subgenre create","Проверка успешного ответа [201] при создании поджанра"
"passed","Sun Jul 23 16:13:29 GMT 2023","Sun Jul 23 16:13:31 GMT 2023","2239","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"passed","Sun Jul 23 16:12:51 GMT 2023","Sun Jul 23 16:12:52 GMT 2023","1005","tests.games.reference.languages","Test get languages","TestLanguages","","","Test languages list","Проверка успешного ответа [200] при запросе списка языков."
"passed","Sun Jul 23 16:14:30 GMT 2023","Sun Jul 23 16:14:32 GMT 2023","1959","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sun Jul 23 16:14:22 GMT 2023","Sun Jul 23 16:14:24 GMT 2023","1942","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sun Jul 23 16:14:26 GMT 2023","Sun Jul 23 16:14:28 GMT 2023","2080","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sun Jul 23 16:12:41 GMT 2023","Sun Jul 23 16:12:44 GMT 2023","2444","tests.games.reference.genre","Test post genre","TestGenreCreate","","","Test genre create","Проверка успешного ответа [201] при создании жанра"
"failed","Sun Jul 23 16:13:24 GMT 2023","Sun Jul 23 16:13:26 GMT 2023","2608","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Sun Jul 23 16:14:13 GMT 2023","Sun Jul 23 16:14:15 GMT 2023","1925","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sun Jul 23 16:12:25 GMT 2023","Sun Jul 23 16:12:26 GMT 2023","1075","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","Test system requirement","Проверка успешного ответа [200] при запросе списка системных требований."
"passed","Sun Jul 23 16:14:24 GMT 2023","Sun Jul 23 16:14:26 GMT 2023","1908","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Sun Jul 23 16:14:10 GMT 2023","Sun Jul 23 16:14:11 GMT 2023","675","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Test external payments services list","Проверка успешного ответа [200] при запросе списка сервисов оплаты"
"passed","Sun Jul 23 16:13:04 GMT 2023","Sun Jul 23 16:13:06 GMT 2023","2476","tests.games.reference.languages","Test post languages","TestLanguagesCreate","","","Test languages create","Проверка успешного ответа [201] при создании языка."
"skipped","Sun Jul 23 16:13:47 GMT 2023","Sun Jul 23 16:13:47 GMT 2023","0","tests.games.reference.product_languages","Test patch product languages","TestProductLanguagesPartialUpdate","","","Test product languages partial update","Проверка успешного ответа [200] при частичном обновлении языка продукта"
"passed","Sun Jul 23 16:13:45 GMT 2023","Sun Jul 23 16:13:46 GMT 2023","1101","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","Test product languages list","Проверка успешного ответа [200] при запросе списка языков продукта"
"passed","Sun Jul 23 16:13:06 GMT 2023","Sun Jul 23 16:13:07 GMT 2023","1094","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Sun Jul 23 16:12:28 GMT 2023","Sun Jul 23 16:12:29 GMT 2023","1102","tests.games.core.system_requirement","Test patch system requirement","TestSystemRequirementPartialUpdate","","","Test system requirement partial update","Проверка успешного ответа [200] при частичном обновлении системных требований"
"passed","Sun Jul 23 16:12:58 GMT 2023","Sun Jul 23 16:13:00 GMT 2023","2377","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","Test read a language with a deleted ID","Проверка ответа [404] при запросе удаленного языка"
"passed","Sun Jul 23 16:14:05 GMT 2023","Sun Jul 23 16:14:06 GMT 2023","959","tests.games.utils","Test get filters prices list","TestFiltersPrices","","","Test filters prices list","Проверка успешного ответа [200] при запросе списка фльтра цены"
"passed","Sun Jul 23 16:13:34 GMT 2023","Sun Jul 23 16:13:35 GMT 2023","1129","tests.games.reference.languages","Test put languages","TestLanguagesUpdate","","","Test languages update","Проверка успешного ответа [200] при обновлении языка"
