"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Aug 07 10:02:45 GMT 2023","Mon Aug 07 10:02:48 GMT 2023","2244","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG85-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Mon Aug 07 10:02:00 GMT 2023","Mon Aug 07 10:02:01 GMT 2023","1074","tests.games.reference.genre","Test get genre","TestGenre","","","TG39-Test genre list","Проверка успешного ответа [200] при запросе списка жанров"
"passed","Mon Aug 07 10:02:55 GMT 2023","Mon Aug 07 10:02:57 GMT 2023","2312","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG86-Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"passed","Mon Aug 07 10:02:30 GMT 2023","Mon Aug 07 10:02:32 GMT 2023","2007","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG76-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"skipped","Mon Aug 07 10:02:40 GMT 2023","Mon Aug 07 10:02:43 GMT 2023","3501","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG83-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"skipped","Mon Aug 07 10:03:09 GMT 2023","Mon Aug 07 10:03:09 GMT 2023","0","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","TG19-Test product languages  read","Проверка успешного ответа [200] при запросе списка языков продукта"
"passed","Mon Aug 07 10:03:25 GMT 2023","Mon Aug 07 10:03:26 GMT 2023","983","tests.games.utils","Test get filters prices list","TestFiltersPrices","","","TG104-Test filters prices list","Проверка успешного ответа [200] при запросе списка фльтра цены"
"passed","Mon Aug 07 10:02:28 GMT 2023","Mon Aug 07 10:02:30 GMT 2023","2325","tests.games.reference.languages","Test post languages","TestLanguagesCreate","","","TG90-Test languages create","Проверка успешного ответа [201] при создании языка."
"passed","Mon Aug 07 10:03:27 GMT 2023","Mon Aug 07 10:03:28 GMT 2023","1019","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Test of deleting non-existent service by id","Проверка ответа [404] при удалении по id несуществующего сервиса оплаты"
"passed","Mon Aug 07 10:02:19 GMT 2023","Mon Aug 07 10:02:20 GMT 2023","1085","tests.games.reference.languages","Test get languages","TestLanguages","","","TG97-Test languages read","Проверка успешного ответа [200] при запросе языка по ID."
"passed","Mon Aug 07 10:02:52 GMT 2023","Mon Aug 07 10:02:55 GMT 2023","2332","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG79-Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"skipped","Mon Aug 07 10:03:17 GMT 2023","Mon Aug 07 10:03:17 GMT 2023","0","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","Test subgenre read","Проверка успешного ответа [200] при запросе поджанра по ID."
"passed","Mon Aug 07 10:03:41 GMT 2023","Mon Aug 07 10:03:42 GMT 2023","541","tests.payments.external_payments.services","Test put services","TestPaymentsPostList","","","Check if we can not partially update service with an empty name","Проверка ответа [400] при частичном обновлении сервиса с пустым именем (пробел)"
"passed","Mon Aug 07 10:02:21 GMT 2023","Mon Aug 07 10:02:22 GMT 2023","1007","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","TG96-Test read a language with a non-existent ID","Проверка ответа [404] при запросе языка c несуществующим ID"
"skipped","Mon Aug 07 10:03:24 GMT 2023","Mon Aug 07 10:03:25 GMT 2023","901","tests.games.utils","Test get filters platforms list","TestFiltersPlatforms","","","TG103-Test filters platforms list","Проверка успешного ответа [200] при запросе фильтра по операционной системе"
"passed","Mon Aug 07 10:01:53 GMT 2023","Mon Aug 07 10:01:53 GMT 2023","840","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","TG9-Test system requirement list","Проверка успешного ответа [200] при запросе списка системных требований."
"skipped","Mon Aug 07 10:03:29 GMT 2023","Mon Aug 07 10:03:30 GMT 2023","519","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Check the response 404 while deleting multiple services 0.5","Проверка ответа [404] при удалении нескольких сервисов оплаты 0.5"
"passed","Mon Aug 07 10:02:08 GMT 2023","Mon Aug 07 10:02:10 GMT 2023","2114","tests.games.reference.genre","Test post genre","TestGenreCreate","","","TG74-Test genre create","Проверка успешного ответа [201] при создании жанра"
"passed","Mon Aug 07 10:02:02 GMT 2023","Mon Aug 07 10:02:03 GMT 2023","1255","tests.games.reference.genre","Test get genre","TestGenre","","","TG49-Test genre read","Проверка успешного ответа [200] при запросе жанра по ID."
"passed","Mon Aug 07 10:03:01 GMT 2023","Mon Aug 07 10:03:02 GMT 2023","933","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","TG98-Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"passed","Mon Aug 07 10:03:08 GMT 2023","Mon Aug 07 10:03:09 GMT 2023","863","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","TG17-Test product languages list","Проверка успешного ответа [200] при запросе списка языков продукта"
"passed","Mon Aug 07 10:01:49 GMT 2023","Mon Aug 07 10:01:50 GMT 2023","1334","tests.games.community","Test get community comments","TestCommunityComments","","","TG1-Test community comments read","Проверка успешного ответа [200] при запросе коментариев пользователей."
"skipped","Mon Aug 07 10:01:56 GMT 2023","Mon Aug 07 10:01:56 GMT 2023","0","tests.games.core.system_requirement","Test put system requirement","TestSystemRequirementUpdate","","","TG14-Test system requirement update","Проверка успешного ответа [201] при обновлении системных требований"
"passed","Mon Aug 07 10:02:16 GMT 2023","Mon Aug 07 10:02:17 GMT 2023","1115","tests.games.reference.languages","Regression-tests delete languages","TestLanguagesDeleteRegression","","","TG91-Test deleting a language with a non-existent ID","Проверка ответа [404] при удалении языка c несуществующим ID"
"passed","Mon Aug 07 10:02:23 GMT 2023","Mon Aug 07 10:02:25 GMT 2023","2269","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","TG95-Test read a language with a deleted ID","Проверка ответа [404] при запросе удаленного языка"
"passed","Mon Aug 07 10:01:50 GMT 2023","Mon Aug 07 10:01:52 GMT 2023","1076","tests.games.community","Test get community review","TestCommunityReview","","","TG2-Test community review read","Проверка успешного ответа [200] при запросе обзора пользователей."
"passed","Mon Aug 07 10:03:05 GMT 2023","Mon Aug 07 10:03:05 GMT 2023","814","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","TG99-Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"passed","Mon Aug 07 10:02:32 GMT 2023","Mon Aug 07 10:02:33 GMT 2023","938","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG77-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"skipped","Mon Aug 07 10:03:10 GMT 2023","Mon Aug 07 10:03:10 GMT 2023","0","tests.games.reference.product_languages","Test patch product languages","TestProductLanguagesPartialUpdate","","","TG18-Test product languages partial update","Проверка успешного ответа [200] при частичном обновлении языка продукта"
"passed","Mon Aug 07 10:02:14 GMT 2023","Mon Aug 07 10:02:16 GMT 2023","1270","tests.games.reference.languages","Test delete languages","TestLanguagesDelete","","","TG92-Test languages delete","Проверка успешного ответа [204] при удалении языка"
"skipped","Mon Aug 07 10:03:12 GMT 2023","Mon Aug 07 10:03:13 GMT 2023","1363","tests.games.reference.product_languages","Test post product languages","TestProductLanguagesCreate","","","TG15-Test product languages create","Проверка успешного ответа [201] при создании языка продукта."
"skipped","Mon Aug 07 10:01:53 GMT 2023","Mon Aug 07 10:01:53 GMT 2023","0","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","TG12-Test system requirement read","Проверка успешного ответа [200] при запросе системных требований по ID."
"skipped","Mon Aug 07 10:01:52 GMT 2023","Mon Aug 07 10:01:52 GMT 2023","0","tests.games.core.system_requirement","Test delete system requirement","TestSystemRequirementDelete","","","TG11-Test system requirement delete","Проверка успешного ответа [204] при удалении системных требований"
"skipped","Mon Aug 07 10:02:48 GMT 2023","Mon Aug 07 10:02:50 GMT 2023","2278","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG88-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Mon Aug 07 10:03:30 GMT 2023","Mon Aug 07 10:03:30 GMT 2023","506","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Check the response 404 while deleting multiple services (1, 2)","Проверка ответа [404] при удалении нескольких сервисов оплаты (1, 2)"
"passed","Mon Aug 07 10:03:35 GMT 2023","Mon Aug 07 10:03:35 GMT 2023","510","tests.payments.external_payments.services","Test patch services","TestPaymentsPostList","","","Check if we can not partially update service with an empty name","Проверка ответа [400] при частичном обновлении сервиса с пустым именем (пробел)"
"skipped","Mon Aug 07 10:02:43 GMT 2023","Mon Aug 07 10:02:45 GMT 2023","2368","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG84-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"skipped","Mon Aug 07 10:03:23 GMT 2023","Mon Aug 07 10:03:24 GMT 2023","826","tests.games.utils","Test get filters genres list","TestFiltersGenres","","","TG102-Test filters genres list","Проверка успешного ответа [200] при запросе фильтра по жанру игр"
"passed","Mon Aug 07 10:03:38 GMT 2023","Mon Aug 07 10:03:38 GMT 2023","524","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"skipped","Mon Aug 07 10:03:07 GMT 2023","Mon Aug 07 10:03:07 GMT 2023","0","tests.games.reference.product_languages","Test delete product languages","TestProductLanguagesDelete","","","TG16-Test product languages delete","Проверка успешного ответа [204] при удалении языка продукта"
"skipped","Mon Aug 07 10:03:13 GMT 2023","Mon Aug 07 10:03:13 GMT 2023","0","tests.games.reference.product_languages","Test put product languages","TestProductLanguagesUpdate","","","TG20-Test product languages update","Проверка успешного ответа [200] при обновлении языка продукта"
"passed","Mon Aug 07 10:03:31 GMT 2023","Mon Aug 07 10:03:32 GMT 2023","559","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Get existent service by id","Проверка успешного ответа [200] при запросе существующего сервиса оплаты"
"passed","Mon Aug 07 10:02:17 GMT 2023","Mon Aug 07 10:02:18 GMT 2023","901","tests.games.reference.languages","Test get languages","TestLanguages","","","TG93-Test languages list","Проверка успешного ответа [200] при запросе списка языков."
"passed","Mon Aug 07 10:03:33 GMT 2023","Mon Aug 07 10:03:33 GMT 2023","534","tests.payments.external_payments.services","Test patch services","TestPaymentsPostList","","","Check if we can not partially update service with an empty name","Проверка ответа [400] при частичном обновлении сервиса с пустым именем"
"passed","Mon Aug 07 10:03:30 GMT 2023","Mon Aug 07 10:03:31 GMT 2023","544","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Test external payments services list","Проверка успешного ответа [200] при запросе списка сервисов оплаты"
