"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 24 17:48:10 GMT 2023","Mon Jul 24 17:48:11 GMT 2023","880","tests.games.reference.languages","Test patch languages","TestLanguagesPartialUpdate","","","Test languages partial update","Проверка успешного ответа [200] при частичном обновлении языка"
"passed","Mon Jul 24 17:48:04 GMT 2023","Mon Jul 24 17:48:05 GMT 2023","1166","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","Test read a language with a non-existent ID","Проверка ответа [404] при запросе языка c несуществующим ID"
"skipped","Mon Jul 24 17:48:54 GMT 2023","Mon Jul 24 17:48:54 GMT 2023","0","tests.games.reference.product_languages","Test put product languages","TestProductLanguagesUpdate","","","Test product languages update","Проверка успешного ответа [200] при обновлении языка продукта"
"passed","Mon Jul 24 17:48:57 GMT 2023","Mon Jul 24 17:48:58 GMT 2023","929","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","Test subgenre list","Проверка успешного ответа [200] при запросе списка поджанров"
"passed","Mon Jul 24 17:48:36 GMT 2023","Mon Jul 24 17:48:38 GMT 2023","1961","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"skipped","Mon Jul 24 17:48:21 GMT 2023","Mon Jul 24 17:48:23 GMT 2023","1954","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Mon Jul 24 17:48:17 GMT 2023","Mon Jul 24 17:48:19 GMT 2023","2177","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Mon Jul 24 17:47:54 GMT 2023","Mon Jul 24 17:47:55 GMT 2023","1009","tests.games.reference.genre","Test put genre","TestGenreUpdate","","","Test genre update","Проверка успешного ответа [201] при обновлении жанра"
"skipped","Mon Jul 24 17:48:30 GMT 2023","Mon Jul 24 17:48:32 GMT 2023","1953","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"skipped","Mon Jul 24 17:47:38 GMT 2023","Mon Jul 24 17:47:38 GMT 2023","0","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","Test system requirement read","Проверка успешного ответа [200] при запросе системных требований по ID."
"skipped","Mon Jul 24 17:48:49 GMT 2023","Mon Jul 24 17:48:49 GMT 2023","0","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","Test product languages  read","Проверка успешного ответа [200] при запросе списка языков продукта"
"passed","Mon Jul 24 17:48:06 GMT 2023","Mon Jul 24 17:48:09 GMT 2023","2353","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","Test read a language with a deleted ID","Проверка ответа [404] при запросе удаленного языка"
"skipped","Mon Jul 24 17:47:41 GMT 2023","Mon Jul 24 17:47:41 GMT 2023","0","tests.games.core.system_requirement","Test put system requirement","TestSystemRequirementUpdate","","","Test system requirement update","Проверка успешного ответа [201] при обновлении системных требований"
"passed","Mon Jul 24 17:49:10 GMT 2023","Mon Jul 24 17:49:12 GMT 2023","1658","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Get existent service by id","Проверка успешного ответа [200] при запросе существующего сервиса оплаты"
"skipped","Mon Jul 24 17:49:04 GMT 2023","Mon Jul 24 17:49:05 GMT 2023","844","tests.games.utils","Test get filters genres list","TestFiltersGenres","","","Test filters genres list","Проверка успешного ответа [200] при запросе фильтра по жанру игр"
"passed","Mon Jul 24 17:49:25 GMT 2023","Mon Jul 24 17:49:27 GMT 2023","1763","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Mon Jul 24 17:47:46 GMT 2023","Mon Jul 24 17:47:47 GMT 2023","1232","tests.games.reference.genre","Test get genre","TestGenre","","","Test genre read","Проверка успешного ответа [200] при запросе жанра по ID."
"passed","Mon Jul 24 17:47:43 GMT 2023","Mon Jul 24 17:47:44 GMT 2023","952","tests.games.reference.genre","Test delete genre","TestGenreDelete","","","Test genre delete","Проверка успешного ответа [204] при удалении жанра"
"passed","Mon Jul 24 17:49:09 GMT 2023","Mon Jul 24 17:49:10 GMT 2023","1057","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Test of successful deleting existent service by id","Проверка успешного ответа [204] при удалении по id существующего сервиса оплаты"
"passed","Mon Jul 24 17:48:39 GMT 2023","Mon Jul 24 17:48:40 GMT 2023","992","tests.games.reference.languages","Test put languages","TestLanguagesUpdate","","","Test languages update","Проверка успешного ответа [200] при обновлении языка"
"skipped","Mon Jul 24 17:48:51 GMT 2023","Mon Jul 24 17:48:51 GMT 2023","0","tests.games.reference.product_languages","Test patch product languages","TestProductLanguagesPartialUpdate","","","Test product languages partial update","Проверка успешного ответа [200] при частичном обновлении языка продукта"
"passed","Mon Jul 24 17:48:02 GMT 2023","Mon Jul 24 17:48:03 GMT 2023","1134","tests.games.reference.languages","Test get languages","TestLanguages","","","Test languages read","Проверка успешного ответа [200] при запросе языка по ID."
"passed","Mon Jul 24 17:49:20 GMT 2023","Mon Jul 24 17:49:22 GMT 2023","1927","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Mon Jul 24 17:49:29 GMT 2023","Mon Jul 24 17:49:31 GMT 2023","2280","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"skipped","Mon Jul 24 17:47:36 GMT 2023","Mon Jul 24 17:47:36 GMT 2023","0","tests.games.core.system_requirement","Test delete system requirement","TestSystemRequirementDelete","","","Test system requirement delete","Проверка успешного ответа [204] при удалении системных требований"
"passed","Mon Jul 24 17:47:44 GMT 2023","Mon Jul 24 17:47:45 GMT 2023","999","tests.games.reference.genre","Test get genre","TestGenre","","","Test genre list","Проверка успешного ответа [200] при запросе списка жанров"
"passed","Mon Jul 24 17:49:06 GMT 2023","Mon Jul 24 17:49:07 GMT 2023","1074","tests.games.utils","Test get filters prices list","TestFiltersPrices","","","Test filters prices list","Проверка успешного ответа [200] при запросе списка фльтра цены"
"skipped","Mon Jul 24 17:49:05 GMT 2023","Mon Jul 24 17:49:06 GMT 2023","826","tests.games.utils","Test get filters platforms list","TestFiltersPlatforms","","","Test filters platforms list","Проверка успешного ответа [200] при запросе фильтра по операционной системе"
"passed","Mon Jul 24 17:48:48 GMT 2023","Mon Jul 24 17:48:49 GMT 2023","937","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","Test product languages list","Проверка успешного ответа [200] при запросе списка языков продукта"
"passed","Mon Jul 24 17:49:15 GMT 2023","Mon Jul 24 17:49:17 GMT 2023","1689","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"skipped","Mon Jul 24 17:49:01 GMT 2023","Mon Jul 24 17:49:02 GMT 2023","1725","tests.games.reference.subgenre","Test post Subgenre","TestGenreCreate","","","Test subgenre create","Проверка успешного ответа [201] при создании поджанра"
"passed","Mon Jul 24 17:49:17 GMT 2023","Mon Jul 24 17:49:18 GMT 2023","1625","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"skipped","Mon Jul 24 17:48:55 GMT 2023","Mon Jul 24 17:48:55 GMT 2023","0","tests.games.reference.subgenre","Test delete subgenre","TestSubgenreDelete","","","Test subgenre delete","Проверка успешного ответа [204] при удалении поджанра"
"skipped","Mon Jul 24 17:48:59 GMT 2023","Mon Jul 24 17:48:59 GMT 2023","0","tests.games.reference.subgenre","Test patch subgenre","TestSubgenrePartialUpdate","","","Test subgenre partial update","Проверка успешного ответа [200] при частичном обновлении поджанра"
"skipped","Mon Jul 24 17:48:23 GMT 2023","Mon Jul 24 17:48:25 GMT 2023","2230","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Mon Jul 24 17:48:42 GMT 2023","Mon Jul 24 17:48:43 GMT 2023","857","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"skipped","Mon Jul 24 17:48:47 GMT 2023","Mon Jul 24 17:48:47 GMT 2023","0","tests.games.reference.product_languages","Test delete product languages","TestProductLanguagesDelete","","","Test product languages delete","Проверка успешного ответа [204] при удалении языка продукта"
"passed","Mon Jul 24 17:49:14 GMT 2023","Mon Jul 24 17:49:15 GMT 2023","1606","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"skipped","Mon Jul 24 17:49:02 GMT 2023","Mon Jul 24 17:49:02 GMT 2023","0","tests.games.reference.subgenre","Test put subgenre","TestSubgenreUpdate","","","Test subgenre update","Проверка успешного ответа [201] при обновлении поджанра"
"passed","Mon Jul 24 17:49:07 GMT 2023","Mon Jul 24 17:49:09 GMT 2023","1842","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Test of deleting non-existent service by id","Проверка ответа [404] при удалении по id несуществующего сервиса оплаты"
"passed","Mon Jul 24 17:47:51 GMT 2023","Mon Jul 24 17:47:53 GMT 2023","2119","tests.games.reference.genre","Test post genre","TestGenreCreate","","","Test genre create","Проверка успешного ответа [201] при создании жанра"
"passed","Mon Jul 24 17:49:27 GMT 2023","Mon Jul 24 17:49:29 GMT 2023","1627","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Mon Jul 24 17:47:58 GMT 2023","Mon Jul 24 17:47:59 GMT 2023","960","tests.games.reference.languages","Test delete languages","TestLanguagesDelete","","","Test languages delete","Проверка успешного ответа [204] при удалении языка"
"passed","Mon Jul 24 17:49:12 GMT 2023","Mon Jul 24 17:49:13 GMT 2023","1682","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"skipped","Mon Jul 24 17:48:52 GMT 2023","Mon Jul 24 17:48:54 GMT 2023","1441","tests.games.reference.product_languages","Test post product languages","TestProductLanguagesCreate","","","Test product languages create","Проверка успешного ответа [201] при создании языка продукта."
"skipped","Mon Jul 24 17:47:40 GMT 2023","Mon Jul 24 17:47:41 GMT 2023","957","tests.games.core.system_requirement","Test post system requirement","TestSystemRequirementCreate","","","Test system requirement create","Проверка успешного ответа [201] при создании системных требований"
"skipped","Mon Jul 24 17:48:25 GMT 2023","Mon Jul 24 17:48:28 GMT 2023","2288","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Mon Jul 24 17:49:22 GMT 2023","Mon Jul 24 17:49:24 GMT 2023","1735","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Mon Jul 24 17:48:00 GMT 2023","Mon Jul 24 17:48:01 GMT 2023","904","tests.games.reference.languages","Test get languages","TestLanguages","","","Test languages list","Проверка успешного ответа [200] при запросе списка языков."
"skipped","Mon Jul 24 17:48:58 GMT 2023","Mon Jul 24 17:48:58 GMT 2023","0","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","Test subgenre read","Проверка успешного ответа [200] при запросе поджанра по ID."
"skipped","Mon Jul 24 17:47:39 GMT 2023","Mon Jul 24 17:47:39 GMT 2023","0","tests.games.core.system_requirement","Test patch system requirement","TestSystemRequirementPartialUpdate","","","Test system requirement partial update","Проверка успешного ответа [200] при частичном обновлении системных требований"
"passed","Mon Jul 24 17:47:37 GMT 2023","Mon Jul 24 17:47:38 GMT 2023","851","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","Test system requirement list","Проверка успешного ответа [200] при запросе списка системных требований."
"skipped","Mon Jul 24 17:48:28 GMT 2023","Mon Jul 24 17:48:30 GMT 2023","1907","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Mon Jul 24 17:48:15 GMT 2023","Mon Jul 24 17:48:17 GMT 2023","2403","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Mon Jul 24 17:48:34 GMT 2023","Mon Jul 24 17:48:36 GMT 2023","2162","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"passed","Mon Jul 24 17:48:20 GMT 2023","Mon Jul 24 17:48:21 GMT 2023","867","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
