"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 24 16:49:21 GMT 2023","Thu Aug 24 16:49:22 GMT 2023","877","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG89-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Thu Aug 24 16:50:32 GMT 2023","Thu Aug 24 16:50:33 GMT 2023","427","tests.payments.payment_accounts.owner.field_commission","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param commission","Проверка успешного ответа [200] при изменении commission владельца валидными значениями"
"passed","Thu Aug 24 16:50:09 GMT 2023","Thu Aug 24 16:50:10 GMT 2023","426","tests.payments.external_payments.services","Test patch payment services","TestPaymentsServicesPatchList","","","Check if we can not partially update service with an empty name","Проверка ответа [400] при частичном обновлении сервиса с пустым именем"
"passed","Thu Aug 24 16:50:07 GMT 2023","Thu Aug 24 16:50:07 GMT 2023","474","tests.payments.external_payments.services","Test get payment services","TestPaymentsServicesGet","","","Test external payments services list","Проверка успешного ответа [200] при запросе списка сервисов оплаты"
"passed","Thu Aug 24 16:50:42 GMT 2023","Thu Aug 24 16:50:43 GMT 2023","387","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param frozen_time","Проверка ответа [400] при частичном обновлении frozen_time  невалидными значениями"
"skipped","Thu Aug 24 16:49:59 GMT 2023","Thu Aug 24 16:49:59 GMT 2023","0","tests.games.reference.subgenre","Test put subgenre","TestSubgenreUpdate","","","Test subgenre update","Проверка успешного ответа [201] при обновлении поджанра"
"passed","Thu Aug 24 16:51:11 GMT 2023","Thu Aug 24 16:51:11 GMT 2023","429","tests.payments.payment_accounts.payout","Tests patch payout data","TestPaymentsPayoutDataPatch","","","Partial update payout data field payout_type use valid value","Проверка успешного ответа [200] при частичном изменение данных о выплатах поля payout_type используя валидные значения"
"passed","Thu Aug 24 16:51:00 GMT 2023","Thu Aug 24 16:51:00 GMT 2023","464","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param payout_day_of_month","Проверка успешного ответа [200] при частичном обновлении payout_day_of_month валидными значениями"
"skipped","Thu Aug 24 16:49:49 GMT 2023","Thu Aug 24 16:49:49 GMT 2023","0","tests.games.reference.product_languages","Test patch product languages","TestProductLanguagesPartialUpdate","","","TG18-Test product languages partial update","Проверка успешного ответа [200] при частичном обновлении языка продукта"
"skipped","Thu Aug 24 16:49:22 GMT 2023","Thu Aug 24 16:49:23 GMT 2023","1555","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG81-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Thu Aug 24 16:48:58 GMT 2023","Thu Aug 24 16:49:00 GMT 2023","1617","tests.games.reference.genre","Test post genre","TestGenreCreate","","","TG74-Test genre create","Проверка успешного ответа [201] при создании жанра"
"passed","Thu Aug 24 16:50:42 GMT 2023","Thu Aug 24 16:50:42 GMT 2023","384","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param frozen_time","Проверка ответа [400] при частичном обновлении frozen_time  невалидными значениями"
"passed","Thu Aug 24 16:50:49 GMT 2023","Thu Aug 24 16:50:49 GMT 2023","463","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param gift_time","Проверка успешного ответа [200] при частичном обновлении gift_time валидными значениями"
"passed","Thu Aug 24 16:50:34 GMT 2023","Thu Aug 24 16:50:35 GMT 2023","436","tests.payments.payment_accounts.owner.field_commission","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param commission","Проверка ответа [400] при изменении commission владельца невалидными значениями"
"skipped","Thu Aug 24 16:49:55 GMT 2023","Thu Aug 24 16:49:55 GMT 2023","0","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","Test subgenre read","Проверка успешного ответа [200] при запросе поджанра по ID."
"passed","Thu Aug 24 16:51:09 GMT 2023","Thu Aug 24 16:51:10 GMT 2023","465","tests.payments.payment_accounts.payout","Tests post payout data","TestPaymentsPayoutDataPost","","","Create payout data use valid value","Проверка успешного ответа [200] при создании данных о выплатах используя валидные значения"
"passed","Thu Aug 24 16:50:32 GMT 2023","Thu Aug 24 16:50:32 GMT 2023","428","tests.payments.payment_accounts.owner.field_commission","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param commission","Проверка успешного ответа [200] при изменении commission владельца валидными значениями"
"passed","Thu Aug 24 16:50:27 GMT 2023","Thu Aug 24 16:50:28 GMT 2023","439","tests.payments.payment_accounts.owner.field_commission","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param commission","Проверка успешного ответа [200] при частичном обновлении commission валидными значениями"
"passed","Thu Aug 24 16:48:52 GMT 2023","Thu Aug 24 16:48:52 GMT 2023","733","tests.games.reference.genre","Test get genre","TestGenre","","","TG39-Test genre list","Проверка успешного ответа [200] при запросе списка жанров"
"passed","Thu Aug 24 16:50:47 GMT 2023","Thu Aug 24 16:50:48 GMT 2023","518","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param frozen_time","Проверка ответа [400] при изменении frozen_time владельца невалидными значениями"
"passed","Thu Aug 24 16:50:48 GMT 2023","Thu Aug 24 16:50:48 GMT 2023","515","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param frozen_time","Проверка ответа [400] при изменении frozen_time владельца невалидными значениями"
"passed","Thu Aug 24 16:51:13 GMT 2023","Thu Aug 24 16:51:13 GMT 2023","420","tests.payments.payment_accounts.payout","Tests get payout data uuid","TestPaymentsPayoutDataGet","","","Check payout data of the user","Проверка успешного ответа [200] при выводе данных о выплатах у существующего пользователя"
"passed","Thu Aug 24 16:50:30 GMT 2023","Thu Aug 24 16:50:30 GMT 2023","452","tests.payments.payment_accounts.owner.field_commission","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param commission","Проверка ответа [400] при частичном обновлении commission невалидными значениями"
"passed","Thu Aug 24 16:51:11 GMT 2023","Thu Aug 24 16:51:12 GMT 2023","437","tests.payments.payment_accounts.payout","Tests put payout data","TestPaymentsPayoutDataPut","","","Update payout data field payout_type use valid value","Проверка успешного ответа [200] при изменение данных о выплатах поля payout_type используя валидные значения"
"passed","Thu Aug 24 16:49:09 GMT 2023","Thu Aug 24 16:49:09 GMT 2023","853","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","TG96-Test read a language with a non-existent ID","Проверка ответа [404] при запросе языка c несуществующим ID"
"passed","Thu Aug 24 16:51:02 GMT 2023","Thu Aug 24 16:51:02 GMT 2023","402","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param payout_day_of_month","Проверка ответа [400] при частичном обновлении payout_day_of_month невалидными значениями"
"passed","Thu Aug 24 16:48:43 GMT 2023","Thu Aug 24 16:48:45 GMT 2023","1607","tests.games.community","Test get community review","TestCommunityReview","","","TG2-Test community review read","Проверка успешного ответа [200] при запросе обзора пользователей."
"passed","Thu Aug 24 16:50:21 GMT 2023","Thu Aug 24 16:50:21 GMT 2023","412","tests.payments.payment_accounts","Tests post balance","TestBalancesPostList","","","Check balance data of user with invalid uuid","Проверка ответа [400] при получении информации о балансе у юзера с невалидным <module 'uuid' from '/usr/local/lib/python3.11/uuid.py'>"
"passed","Thu Aug 24 16:50:44 GMT 2023","Thu Aug 24 16:50:44 GMT 2023","429","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param frozen_time","Проверка успешного ответа [200] при изменении frozen_time владельца валидными значениями"
"passed","Thu Aug 24 16:50:08 GMT 2023","Thu Aug 24 16:50:08 GMT 2023","408","tests.payments.external_payments.services","Test get payment services","TestPaymentsServicesGet","","","Get existent service by id","Проверка успешного ответа [200] при запросе существующего сервиса оплаты"
"passed","Thu Aug 24 16:50:38 GMT 2023","Thu Aug 24 16:50:39 GMT 2023","447","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param frozen_time","Проверка успешного ответа [200] при частичном обновлении frozen_time валидными значениями"
"passed","Thu Aug 24 16:50:19 GMT 2023","Thu Aug 24 16:50:20 GMT 2023","899","tests.payments.payment_accounts","Tests post balance","TestBalancesPostList","","","Check balance data of the user","Проверка успешного ответа [200] при получении информации о балансе у имеющегося юзера"
"passed","Thu Aug 24 16:50:36 GMT 2023","Thu Aug 24 16:50:36 GMT 2023","469","tests.payments.payment_accounts.owner.field_commission","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param commission","Проверка ответа [400] при изменении commission владельца невалидными значениями"
"passed","Thu Aug 24 16:48:42 GMT 2023","Thu Aug 24 16:48:43 GMT 2023","1716","tests.games.community","Test get community comments","TestCommunityComments","","","TG1-Test community comments read","Проверка успешного ответа [200] при запросе коментариев пользователей."
"skipped","Thu Aug 24 16:50:52 GMT 2023","Thu Aug 24 16:50:52 GMT 2023","468","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param gift_time","Проверка ответа [400] при частичном обновлении gift_time невалидными значениями"
"passed","Thu Aug 24 16:48:46 GMT 2023","Thu Aug 24 16:48:47 GMT 2023","837","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","TG9-Test system requirement list","Проверка успешного ответа [200] при запросе списка системных требований."
"passed","Thu Aug 24 16:50:20 GMT 2023","Thu Aug 24 16:50:21 GMT 2023","1315","tests.payments.payment_accounts","Tests post balance","TestBalancesPostList","","","Check balance data of the user","Проверка успешного ответа [200] при получении информации о балансе у имеющегося юзера"
"passed","Thu Aug 24 16:51:04 GMT 2023","Thu Aug 24 16:51:04 GMT 2023","427","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param payout_day_of_month","Проверка успешного ответа [200] при изменении payout_day_of_month валидными значениями"
"passed","Thu Aug 24 16:50:26 GMT 2023","Thu Aug 24 16:50:26 GMT 2023","389","tests.payments.payment_accounts.owner.field_commission","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param commission","Проверка успешного ответа [200] при частичном обновлении commission валидными значениями"
"passed","Thu Aug 24 16:50:51 GMT 2023","Thu Aug 24 16:50:51 GMT 2023","424","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param gift_time","Проверка ответа [400] при частичном обновлении gift_time невалидными значениями"
"passed","Thu Aug 24 16:51:11 GMT 2023","Thu Aug 24 16:51:11 GMT 2023","417","tests.payments.payment_accounts.payout","Tests put payout data","TestPaymentsPayoutDataPut","","","Update payout data field payout_type use valid value","Проверка успешного ответа [200] при изменение данных о выплатах поля payout_type используя валидные значения"
"passed","Thu Aug 24 16:50:28 GMT 2023","Thu Aug 24 16:50:29 GMT 2023","438","tests.payments.payment_accounts.owner.field_commission","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param commission","Проверка ответа [400] при частичном обновлении commission невалидными значениями"
"skipped","Thu Aug 24 16:49:50 GMT 2023","Thu Aug 24 16:49:51 GMT 2023","1150","tests.games.reference.product_languages","Test post product languages","TestProductLanguagesCreate","","","TG15-Test product languages create","Проверка успешного ответа [201] при создании языка продукта."
"passed","Thu Aug 24 16:49:10 GMT 2023","Thu Aug 24 16:49:12 GMT 2023","1900","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","TG95-Test read a language with a deleted ID","Проверка ответа [404] при запросе удаленного языка"
"passed","Thu Aug 24 16:51:05 GMT 2023","Thu Aug 24 16:51:05 GMT 2023","443","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param payout_day_of_month","Проверка успешного ответа [200] при изменении payout_day_of_month валидными значениями"
"passed","Thu Aug 24 16:50:55 GMT 2023","Thu Aug 24 16:50:55 GMT 2023","421","tests.payments.payment_accounts.owner.field_gift_time","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param gift_time","Проверка успешного ответа [200] при изменении gift_time владельца валидными значениями"
"passed","Thu Aug 24 16:50:59 GMT 2023","Thu Aug 24 16:51:00 GMT 2023","408","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param payout_day_of_month","Проверка успешного ответа [200] при частичном обновлении payout_day_of_month валидными значениями"
"passed","Thu Aug 24 16:51:14 GMT 2023","Thu Aug 24 16:51:15 GMT 2023","417","tests.payments.payment_accounts.payout","Tests post payout","TestPaymentsPayoutPost","","","Create payout use valid value but no available balance ","Проверка ответа [400] при создании данных о выплатах используя валидные данные без доступного баланса"
"passed","Thu Aug 24 16:48:51 GMT 2023","Thu Aug 24 16:48:52 GMT 2023","858","tests.games.reference.genre","Test delete genre","TestGenreDelete","","","TG26-Test genre delete","Проверка успешного ответа [204] при удалении жанра"
"passed","Thu Aug 24 16:50:29 GMT 2023","Thu Aug 24 16:50:30 GMT 2023","388","tests.payments.payment_accounts.owner.field_commission","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param commission","Проверка ответа [400] при частичном обновлении commission невалидными значениями"
"passed","Thu Aug 24 16:50:13 GMT 2023","Thu Aug 24 16:50:14 GMT 2023","474","tests.payments.external_payments.services","Test post payment services","TestPaymentsServicesPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"passed","Thu Aug 24 16:50:54 GMT 2023","Thu Aug 24 16:50:55 GMT 2023","453","tests.payments.payment_accounts.owner.field_gift_time","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param gift_time","Проверка успешного ответа [200] при изменении gift_time владельца валидными значениями"
"passed","Thu Aug 24 16:50:53 GMT 2023","Thu Aug 24 16:50:53 GMT 2023","390","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param gift_time","Проверка ответа [400] при частичном обновлении gift_time невалидными значениями"
"passed","Thu Aug 24 16:49:47 GMT 2023","Thu Aug 24 16:49:48 GMT 2023","687","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","TG17-Test product languages list","Проверка успешного ответа [200] при запросе списка языков продукта"
"passed","Thu Aug 24 16:50:33 GMT 2023","Thu Aug 24 16:50:33 GMT 2023","434","tests.payments.payment_accounts.owner.field_commission","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param commission","Проверка успешного ответа [200] при изменении commission владельца валидными значениями"
"passed","Thu Aug 24 16:50:39 GMT 2023","Thu Aug 24 16:50:40 GMT 2023","528","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param frozen_time","Проверка успешного ответа [200] при частичном обновлении frozen_time валидными значениями"
"passed","Thu Aug 24 16:50:37 GMT 2023","Thu Aug 24 16:50:38 GMT 2023","448","tests.payments.payment_accounts.owner.field_commission","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param commission","Проверка ответа [400] при изменении commission владельца невалидными значениями"
"passed","Thu Aug 24 16:50:58 GMT 2023","Thu Aug 24 16:50:59 GMT 2023","408","tests.payments.payment_accounts.owner.field_gift_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param gift_time","Проверка ответа [400] при изменении gift_time владельца невалидными значениями"
"skipped","Thu Aug 24 16:50:22 GMT 2023","Thu Aug 24 16:50:22 GMT 2023","426","tests.payments.payment_accounts","Tests post balance","TestBalancesPostList","","","Check balance data of user with empty uuid","Проверка ответа [400] при получении информации о балансе у юзера с пустым <module 'uuid' from '/usr/local/lib/python3.11/uuid.py'>"
"passed","Thu Aug 24 16:49:16 GMT 2023","Thu Aug 24 16:49:18 GMT 2023","1757","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG76-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Thu Aug 24 16:48:53 GMT 2023","Thu Aug 24 16:48:54 GMT 2023","927","tests.games.reference.genre","Test get genre","TestGenre","","","TG49-Test genre read","Проверка успешного ответа [200] при запросе жанра по ID."
"passed","Thu Aug 24 16:50:35 GMT 2023","Thu Aug 24 16:50:36 GMT 2023","437","tests.payments.payment_accounts.owner.field_commission","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param commission","Проверка ответа [400] при изменении commission владельца невалидными значениями"
"passed","Thu Aug 24 16:50:05 GMT 2023","Thu Aug 24 16:50:06 GMT 2023","479","tests.payments.external_payments.services","Test delete payment services","TestPaymentsServicesDelete","","","Test of successful deleting existent service by id","Проверка успешного ответа [204] при удалении по id существующего сервиса оплаты"
"passed","Thu Aug 24 16:49:07 GMT 2023","Thu Aug 24 16:49:07 GMT 2023","906","tests.games.reference.languages","Test get languages","TestLanguages","","","TG97-Test languages read","Проверка успешного ответа [200] при запросе языка по ID."
"passed","Thu Aug 24 16:49:34 GMT 2023","Thu Aug 24 16:49:36 GMT 2023","1595","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG86-Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"passed","Thu Aug 24 16:50:30 GMT 2023","Thu Aug 24 16:50:31 GMT 2023","431","tests.payments.payment_accounts.owner.field_commission","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param commission","Проверка ответа [400] при частичном обновлении commission невалидными значениями"
"passed","Thu Aug 24 16:50:35 GMT 2023","Thu Aug 24 16:50:35 GMT 2023","397","tests.payments.payment_accounts.owner.field_commission","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param commission","Проверка ответа [400] при изменении commission владельца невалидными значениями"
"skipped","Thu Aug 24 16:48:48 GMT 2023","Thu Aug 24 16:48:49 GMT 2023","725","tests.games.core.system_requirement","Test post system requirement","TestSystemRequirementCreate","","","TG10-Test system requirement create","Проверка успешного ответа [201] при создании системных требований"
"passed","Thu Aug 24 16:50:51 GMT 2023","Thu Aug 24 16:50:52 GMT 2023","386","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param gift_time","Проверка ответа [400] при частичном обновлении gift_time невалидными значениями"
"passed","Thu Aug 24 16:50:50 GMT 2023","Thu Aug 24 16:50:51 GMT 2023","423","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param gift_time","Проверка успешного ответа [200] при частичном обновлении gift_time валидными значениями"
"passed","Thu Aug 24 16:50:26 GMT 2023","Thu Aug 24 16:50:27 GMT 2023","397","tests.payments.payment_accounts.owner.field_commission","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param commission","Проверка успешного ответа [200] при частичном обновлении commission валидными значениями"
"passed","Thu Aug 24 16:50:56 GMT 2023","Thu Aug 24 16:50:57 GMT 2023","423","tests.payments.payment_accounts.owner.field_gift_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param gift_time","Проверка ответа [400] при изменении gift_time владельца невалидными значениями"
"passed","Thu Aug 24 16:51:04 GMT 2023","Thu Aug 24 16:51:05 GMT 2023","399","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param payout_day_of_month","Проверка успешного ответа [200] при изменении payout_day_of_month валидными значениями"
"passed","Thu Aug 24 16:50:36 GMT 2023","Thu Aug 24 16:50:36 GMT 2023","408","tests.payments.payment_accounts.owner.field_commission","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param commission","Проверка ответа [400] при изменении commission владельца невалидными значениями"
"passed","Thu Aug 24 16:50:10 GMT 2023","Thu Aug 24 16:50:11 GMT 2023","445","tests.payments.external_payments.services","Test patch payment services","TestPaymentsServicesPatchList","","","Check if we can not partially update service with an empty name","Проверка ответа [400] при частичном обновлении сервиса с пустым именем (пробел)"
"passed","Thu Aug 24 16:50:57 GMT 2023","Thu Aug 24 16:50:58 GMT 2023","473","tests.payments.payment_accounts.owner.field_gift_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param gift_time","Проверка ответа [400] при изменении gift_time владельца невалидными значениями"
"passed","Thu Aug 24 16:51:07 GMT 2023","Thu Aug 24 16:51:08 GMT 2023","402","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param payout_day_of_month","Проверка ответа [400] при изменении payout_day_of_month невалидными значениями"
"passed","Thu Aug 24 16:51:02 GMT 2023","Thu Aug 24 16:51:03 GMT 2023","422","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param payout_day_of_month","Проверка ответа [400] при частичном обновлении payout_day_of_month невалидными значениями"
"passed","Thu Aug 24 16:50:06 GMT 2023","Thu Aug 24 16:50:07 GMT 2023","440","tests.payments.external_payments.services","Test delete payment services","TestPaymentsServicesDelete","","","Check the response 404 while deleting multiple services (1, 2)","Проверка ответа [404] при удалении нескольких сервисов оплаты (1, 2)"
"passed","Thu Aug 24 16:50:55 GMT 2023","Thu Aug 24 16:50:55 GMT 2023","386","tests.payments.payment_accounts.owner.field_gift_time","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param gift_time","Проверка успешного ответа [200] при изменении gift_time владельца валидными значениями"
"skipped","Thu Aug 24 16:49:48 GMT 2023","Thu Aug 24 16:49:48 GMT 2023","0","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","TG19-Test product languages  read","Проверка успешного ответа [200] при запросе списка языков продукта"
"passed","Thu Aug 24 16:50:52 GMT 2023","Thu Aug 24 16:50:53 GMT 2023","430","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param gift_time","Проверка ответа [400] при частичном обновлении gift_time невалидными значениями"
"passed","Thu Aug 24 16:50:41 GMT 2023","Thu Aug 24 16:50:41 GMT 2023","424","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param frozen_time","Проверка ответа [400] при частичном обновлении frozen_time  невалидными значениями"
"skipped","Thu Aug 24 16:50:28 GMT 2023","Thu Aug 24 16:50:28 GMT 2023","429","tests.payments.payment_accounts.owner.field_commission","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param commission","Проверка успешного ответа [200] при частичном обновлении commission валидными значениями"
"passed","Thu Aug 24 16:49:13 GMT 2023","Thu Aug 24 16:49:14 GMT 2023","718","tests.games.reference.languages","Test patch languages","TestLanguagesPartialUpdate","","","TG94-Test languages partial update","Проверка успешного ответа [200] при частичном обновлении языка"
"passed","Thu Aug 24 16:51:03 GMT 2023","Thu Aug 24 16:51:03 GMT 2023","438","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param payout_day_of_month","Проверка ответа [400] при частичном обновлении payout_day_of_month невалидными значениями"
"passed","Thu Aug 24 16:50:41 GMT 2023","Thu Aug 24 16:50:42 GMT 2023","457","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param frozen_time","Проверка ответа [400] при частичном обновлении frozen_time  невалидными значениями"
"skipped","Thu Aug 24 16:50:01 GMT 2023","Thu Aug 24 16:50:02 GMT 2023","403","tests.games.utils","Test get filters platforms list","TestFiltersPlatforms","","","TG103-Test filters platforms list","Проверка успешного ответа [200] при запросе фильтра по операционной системе"
