"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jul 26 15:48:05 GMT 2023","Wed Jul 26 15:48:05 GMT 2023","0","tests.games.reference.subgenre","Test put subgenre","TestSubgenreUpdate","","","Test subgenre update","Проверка успешного ответа [201] при обновлении поджанра"
"passed","Wed Jul 26 15:48:23 GMT 2023","Wed Jul 26 15:48:24 GMT 2023","1307","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Wed Jul 26 15:46:55 GMT 2023","Wed Jul 26 15:46:56 GMT 2023","892","tests.games.reference.genre","Test delete genre","TestGenreDelete","","","Test genre delete","Проверка успешного ответа [204] при удалении жанра"
"passed","Wed Jul 26 15:48:20 GMT 2023","Wed Jul 26 15:48:21 GMT 2023","1385","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Wed Jul 26 15:48:10 GMT 2023","Wed Jul 26 15:48:10 GMT 2023","868","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Test of successful deleting existent service by id","Проверка успешного ответа [204] при удалении по id существующего сервиса оплаты"
"passed","Wed Jul 26 15:47:44 GMT 2023","Wed Jul 26 15:47:45 GMT 2023","864","tests.games.reference.languages","Test put languages","TestLanguagesUpdate","","","Test languages update","Проверка успешного ответа [200] при обновлении языка"
"skipped","Wed Jul 26 15:47:30 GMT 2023","Wed Jul 26 15:47:32 GMT 2023","1904","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Wed Jul 26 15:47:08 GMT 2023","Wed Jul 26 15:47:09 GMT 2023","1175","tests.games.reference.languages","Test delete languages","TestLanguagesDelete","","","Test languages delete","Проверка успешного ответа [204] при удалении языка"
"skipped","Wed Jul 26 15:48:00 GMT 2023","Wed Jul 26 15:48:00 GMT 2023","0","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","Test subgenre read","Проверка успешного ответа [200] при запросе поджанра по ID."
"passed","Wed Jul 26 15:46:58 GMT 2023","Wed Jul 26 15:46:59 GMT 2023","976","tests.games.reference.genre","Test get genre","TestGenre","","","Test genre read","Проверка успешного ответа [200] при запросе жанра по ID."
"skipped","Wed Jul 26 15:47:28 GMT 2023","Wed Jul 26 15:47:30 GMT 2023","1822","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Wed Jul 26 15:47:22 GMT 2023","Wed Jul 26 15:47:23 GMT 2023","741","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Wed Jul 26 15:48:21 GMT 2023","Wed Jul 26 15:48:23 GMT 2023","1366","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Wed Jul 26 15:48:16 GMT 2023","Wed Jul 26 15:48:17 GMT 2023","1297","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Wed Jul 26 15:48:11 GMT 2023","Wed Jul 26 15:48:12 GMT 2023","1299","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Get existent service by id","Проверка успешного ответа [200] при запросе существующего сервиса оплаты"
"passed","Wed Jul 26 15:48:18 GMT 2023","Wed Jul 26 15:48:20 GMT 2023","1416","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Wed Jul 26 15:47:10 GMT 2023","Wed Jul 26 15:47:11 GMT 2023","923","tests.games.reference.languages","Test get languages","TestLanguages","","","Test languages list","Проверка успешного ответа [200] при запросе списка языков."
"passed","Wed Jul 26 15:47:40 GMT 2023","Wed Jul 26 15:47:41 GMT 2023","1624","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"passed","Wed Jul 26 15:47:52 GMT 2023","Wed Jul 26 15:47:53 GMT 2023","913","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","Test product languages list","Проверка успешного ответа [200] при запросе списка языков продукта"
"passed","Wed Jul 26 15:47:14 GMT 2023","Wed Jul 26 15:47:15 GMT 2023","986","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","Test read a language with a non-existent ID","Проверка ответа [404] при запросе языка c несуществующим ID"
"skipped","Wed Jul 26 15:47:35 GMT 2023","Wed Jul 26 15:47:38 GMT 2023","2240","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"skipped","Wed Jul 26 15:47:58 GMT 2023","Wed Jul 26 15:47:58 GMT 2023","0","tests.games.reference.subgenre","Test delete subgenre","TestSubgenreDelete","","","Test subgenre delete","Проверка успешного ответа [204] при удалении поджанра"
"passed","Wed Jul 26 15:47:27 GMT 2023","Wed Jul 26 15:47:28 GMT 2023","956","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Wed Jul 26 15:47:47 GMT 2023","Wed Jul 26 15:47:47 GMT 2023","803","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"passed","Wed Jul 26 15:48:25 GMT 2023","Wed Jul 26 15:48:26 GMT 2023","1296","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Wed Jul 26 15:48:24 GMT 2023","Wed Jul 26 15:48:25 GMT 2023","1317","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Wed Jul 26 15:48:26 GMT 2023","Wed Jul 26 15:48:28 GMT 2023","1765","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"passed","Wed Jul 26 15:46:51 GMT 2023","Wed Jul 26 15:46:51 GMT 2023","790","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","Test system requirement list","Проверка успешного ответа [200] при запросе списка системных требований."
"skipped","Wed Jul 26 15:48:06 GMT 2023","Wed Jul 26 15:48:07 GMT 2023","728","tests.games.utils","Test get filters genres list","TestFiltersGenres","","","Test filters genres list","Проверка успешного ответа [200] при запросе фильтра по жанру игр"
"passed","Wed Jul 26 15:47:12 GMT 2023","Wed Jul 26 15:47:13 GMT 2023","866","tests.games.reference.languages","Test get languages","TestLanguages","","","Test languages read","Проверка успешного ответа [200] при запросе языка по ID."
"passed","Wed Jul 26 15:48:17 GMT 2023","Wed Jul 26 15:48:18 GMT 2023","1387","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"skipped","Wed Jul 26 15:46:52 GMT 2023","Wed Jul 26 15:46:52 GMT 2023","0","tests.games.core.system_requirement","Test patch system requirement","TestSystemRequirementPartialUpdate","","","Test system requirement partial update","Проверка успешного ответа [200] при частичном обновлении системных требований"
"skipped","Wed Jul 26 15:47:51 GMT 2023","Wed Jul 26 15:47:51 GMT 2023","0","tests.games.reference.product_languages","Test delete product languages","TestProductLanguagesDelete","","","Test product languages delete","Проверка успешного ответа [204] при удалении языка продукта"
"skipped","Wed Jul 26 15:47:54 GMT 2023","Wed Jul 26 15:47:54 GMT 2023","0","tests.games.reference.product_languages","Test patch product languages","TestProductLanguagesPartialUpdate","","","Test product languages partial update","Проверка успешного ответа [200] при частичном обновлении языка продукта"
"passed","Wed Jul 26 15:47:49 GMT 2023","Wed Jul 26 15:47:50 GMT 2023","786","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"passed","Wed Jul 26 15:47:16 GMT 2023","Wed Jul 26 15:47:17 GMT 2023","1759","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","Test read a language with a deleted ID","Проверка ответа [404] при запросе удаленного языка"
"passed","Wed Jul 26 15:48:10 GMT 2023","Wed Jul 26 15:48:11 GMT 2023","446","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Test external payments services list","Проверка успешного ответа [200] при запросе списка сервисов оплаты"
"skipped","Wed Jul 26 15:46:51 GMT 2023","Wed Jul 26 15:46:51 GMT 2023","0","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","Test system requirement read","Проверка успешного ответа [200] при запросе системных требований по ID."
"passed","Wed Jul 26 15:47:24 GMT 2023","Wed Jul 26 15:47:26 GMT 2023","1777","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"skipped","Wed Jul 26 15:47:34 GMT 2023","Wed Jul 26 15:47:35 GMT 2023","1671","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Wed Jul 26 15:48:28 GMT 2023","Wed Jul 26 15:48:30 GMT 2023","1682","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"passed","Wed Jul 26 15:47:23 GMT 2023","Wed Jul 26 15:47:24 GMT 2023","1844","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"skipped","Wed Jul 26 15:48:03 GMT 2023","Wed Jul 26 15:48:05 GMT 2023","1561","tests.games.reference.subgenre","Test post Subgenre","TestGenreCreate","","","Test subgenre create","Проверка успешного ответа [201] при создании поджанра"
"skipped","Wed Jul 26 15:47:56 GMT 2023","Wed Jul 26 15:47:57 GMT 2023","1352","tests.games.reference.product_languages","Test post product languages","TestProductLanguagesCreate","","","Test product languages create","Проверка успешного ответа [201] при создании языка продукта."
"passed","Wed Jul 26 15:47:06 GMT 2023","Wed Jul 26 15:47:06 GMT 2023","815","tests.games.reference.genre","Test put genre","TestGenreUpdate","","","Test genre update","Проверка успешного ответа [201] при обновлении жанра"
"passed","Wed Jul 26 15:47:59 GMT 2023","Wed Jul 26 15:48:00 GMT 2023","762","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","Test subgenre list","Проверка успешного ответа [200] при запросе списка поджанров"
"passed","Wed Jul 26 15:47:20 GMT 2023","Wed Jul 26 15:47:22 GMT 2023","1778","tests.games.reference.languages","Test post languages","TestLanguagesCreate","","","Test languages create","Проверка успешного ответа [201] при создании языка."
"passed","Wed Jul 26 15:46:56 GMT 2023","Wed Jul 26 15:46:57 GMT 2023","824","tests.games.reference.genre","Test get genre","TestGenre","","","Test genre list","Проверка успешного ответа [200] при запросе списка жанров"
"passed","Wed Jul 26 15:48:12 GMT 2023","Wed Jul 26 15:48:13 GMT 2023","417","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Check the response 404 if id is incorrect 0.5","Проверка ответа [404] при запросе сервиса оплаты с некорректным id 0.5"
"passed","Wed Jul 26 15:47:01 GMT 2023","Wed Jul 26 15:47:02 GMT 2023","926","tests.games.reference.genre","Test patch genre","TestGenrePartialUpdate","","","Test genre partial update","Проверка успешного ответа [200] при частичном обновлении жанра"
"passed","Wed Jul 26 15:47:09 GMT 2023","Wed Jul 26 15:47:10 GMT 2023","1150","tests.games.reference.languages","Regression-tests delete languages","TestLanguagesDeleteRegression","","","Test deleting a language with a non-existent ID","Проверка ответа [404] при удалении языка c несуществующим ID"
"skipped","Wed Jul 26 15:46:54 GMT 2023","Wed Jul 26 15:46:54 GMT 2023","0","tests.games.core.system_requirement","Test put system requirement","TestSystemRequirementUpdate","","","Test system requirement update","Проверка успешного ответа [201] при обновлении системных требований"
"passed","Wed Jul 26 15:47:26 GMT 2023","Wed Jul 26 15:47:27 GMT 2023","763","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
