"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 28 10:01:47 GMT 2023","Mon Aug 28 10:01:48 GMT 2023","803","tests.games.community","Test get community review","TestCommunityReview","","","TG2-Test community review read","Проверка успешного ответа [200] при запросе обзора пользователей."
"passed","Mon Aug 28 10:03:04 GMT 2023","Mon Aug 28 10:03:04 GMT 2023","730","tests.games.utils","Test get filters prices list","TestFiltersPrices","","","TG104-Test filters prices list","Проверка успешного ответа [200] при запросе списка фльтра цены"
"skipped","Mon Aug 28 10:02:54 GMT 2023","Mon Aug 28 10:02:54 GMT 2023","0","tests.games.reference.product_languages","Test put product languages","TestProductLanguagesUpdate","","","TG20-Test product languages update","Проверка успешного ответа [200] при обновлении языка продукта"
"passed","Mon Aug 28 10:03:45 GMT 2023","Mon Aug 28 10:03:45 GMT 2023","377","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param frozen_time","Проверка ответа [400] при изменении frozen_time владельца невалидными значениями"
"passed","Mon Aug 28 10:03:42 GMT 2023","Mon Aug 28 10:03:43 GMT 2023","421","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param frozen_time","Проверка ответа [400] при частичном обновлении frozen_time  невалидными значениями"
"skipped","Mon Aug 28 10:02:57 GMT 2023","Mon Aug 28 10:02:57 GMT 2023","0","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","Test subgenre read","Проверка успешного ответа [200] при запросе поджанра по ID."
"passed","Mon Aug 28 10:03:54 GMT 2023","Mon Aug 28 10:03:54 GMT 2023","428","tests.payments.payment_accounts.owner.field_gift_time","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param gift_time","Проверка успешного ответа [200] при изменении gift_time владельца валидными значениями"
"skipped","Mon Aug 28 10:02:53 GMT 2023","Mon Aug 28 10:02:54 GMT 2023","1161","tests.games.reference.product_languages","Test post product languages","TestProductLanguagesCreate","","","TG15-Test product languages create","Проверка успешного ответа [201] при создании языка продукта."
"passed","Mon Aug 28 10:04:02 GMT 2023","Mon Aug 28 10:04:03 GMT 2023","422","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param payout_day_of_month","Проверка ответа [400] при частичном обновлении payout_day_of_month невалидными значениями"
"passed","Mon Aug 28 10:03:26 GMT 2023","Mon Aug 28 10:03:27 GMT 2023","423","tests.payments.payment_accounts.owner.field_commission","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param commission","Проверка успешного ответа [200] при частичном обновлении commission валидными значениями"
