"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 31 10:02:38 GMT 2023","Mon Jul 31 10:02:39 GMT 2023","931","tests.games.reference.languages","Test delete languages","TestLanguagesDelete","","","TG92-Test languages delete","Проверка успешного ответа [204] при удалении языка"
"skipped","Mon Jul 31 10:02:17 GMT 2023","Mon Jul 31 10:02:17 GMT 2023","0","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","TG12-Test system requirement read","Проверка успешного ответа [200] при запросе системных требований по ID."
"passed","Mon Jul 31 10:03:26 GMT 2023","Mon Jul 31 10:03:27 GMT 2023","911","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","TG17-Test product languages list","Проверка успешного ответа [200] при запросе списка языков продукта"
"skipped","Mon Jul 31 10:03:42 GMT 2023","Mon Jul 31 10:03:43 GMT 2023","985","tests.games.utils","Test get filters platforms list","TestFiltersPlatforms","","","TG103-Test filters platforms list","Проверка успешного ответа [200] при запросе фильтра по операционной системе"
"passed","Mon Jul 31 10:03:09 GMT 2023","Mon Jul 31 10:03:11 GMT 2023","1937","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG78-Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"skipped","Mon Jul 31 10:03:40 GMT 2023","Mon Jul 31 10:03:40 GMT 2023","0","tests.games.reference.subgenre","Test put subgenre","TestSubgenreUpdate","","","Test subgenre update","Проверка успешного ответа [201] при обновлении поджанра"
"passed","Mon Jul 31 10:02:49 GMT 2023","Mon Jul 31 10:02:50 GMT 2023","1046","tests.games.reference.languages","Test patch languages","TestLanguagesPartialUpdate","","","TG94-Test languages partial update","Проверка успешного ответа [200] при частичном обновлении языка"
"passed","Mon Jul 31 10:04:03 GMT 2023","Mon Jul 31 10:04:05 GMT 2023","1581","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"skipped","Mon Jul 31 10:03:33 GMT 2023","Mon Jul 31 10:03:33 GMT 2023","0","tests.games.reference.subgenre","Test delete subgenre","TestSubgenreDelete","","","Test subgenre delete","Проверка успешного ответа [204] при удалении поджанра"
"passed","Mon Jul 31 10:02:55 GMT 2023","Mon Jul 31 10:02:56 GMT 2023","964","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG77-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Mon Jul 31 10:02:27 GMT 2023","Mon Jul 31 10:02:28 GMT 2023","1046","tests.games.reference.genre","Test get genre","TestGenre","","","TG49-Test genre read","Проверка успешного ответа [200] при запросе жанра по ID."
"passed","Mon Jul 31 10:03:55 GMT 2023","Mon Jul 31 10:03:57 GMT 2023","1569","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"skipped","Mon Jul 31 10:03:02 GMT 2023","Mon Jul 31 10:03:04 GMT 2023","1985","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG83-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"skipped","Mon Jul 31 10:03:30 GMT 2023","Mon Jul 31 10:03:31 GMT 2023","1370","tests.games.reference.product_languages","Test post product languages","TestProductLanguagesCreate","","","TG15-Test product languages create","Проверка успешного ответа [201] при создании языка продукта."
"passed","Mon Jul 31 10:03:11 GMT 2023","Mon Jul 31 10:03:13 GMT 2023","1924","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG79-Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"skipped","Mon Jul 31 10:02:18 GMT 2023","Mon Jul 31 10:02:18 GMT 2023","0","tests.games.core.system_requirement","Test patch system requirement","TestSystemRequirementPartialUpdate","","","TG13-Test system requirement partial update","Проверка успешного ответа [200] при частичном обновлении системных требований"
"passed","Mon Jul 31 10:02:16 GMT 2023","Mon Jul 31 10:02:17 GMT 2023","986","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","TG9-Test system requirement list","Проверка успешного ответа [200] при запросе списка системных требований."
"passed","Mon Jul 31 10:02:51 GMT 2023","Mon Jul 31 10:02:53 GMT 2023","1798","tests.games.reference.languages","Test post languages","TestLanguagesCreate","","","TG90-Test languages create","Проверка успешного ответа [201] при создании языка."
"passed","Mon Jul 31 10:03:44 GMT 2023","Mon Jul 31 10:03:46 GMT 2023","2038","tests.payments.external_payments.services","Test delete services","TestPaymentsGetList","","","Test of deleting non-existent service by id","Проверка ответа [404] при удалении по id несуществующего сервиса оплаты"
"passed","Mon Jul 31 10:03:54 GMT 2023","Mon Jul 31 10:03:55 GMT 2023","1558","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"skipped","Mon Jul 31 10:02:59 GMT 2023","Mon Jul 31 10:03:01 GMT 2023","2050","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG81-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"skipped","Mon Jul 31 10:02:20 GMT 2023","Mon Jul 31 10:02:20 GMT 2023","0","tests.games.core.system_requirement","Test put system requirement","TestSystemRequirementUpdate","","","TG14-Test system requirement update","Проверка успешного ответа [201] при обновлении системных требований"
"passed","Mon Jul 31 10:02:08 GMT 2023","Mon Jul 31 10:02:14 GMT 2023","6156","tests.games.community","Test get community comments","TestCommunityComments","","","TG1-Test community comments read","Проверка успешного ответа [200] при запросе коментариев пользователей."
"passed","Mon Jul 31 10:03:01 GMT 2023","Mon Jul 31 10:03:02 GMT 2023","893","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG82-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Mon Jul 31 10:02:24 GMT 2023","Mon Jul 31 10:02:25 GMT 2023","1359","tests.games.reference.genre","Test delete genre","TestGenreDelete","","","TG26-Test genre delete","Проверка успешного ответа [204] при удалении жанра"
"skipped","Mon Jul 31 10:03:29 GMT 2023","Mon Jul 31 10:03:29 GMT 2023","0","tests.games.reference.product_languages","Test patch product languages","TestProductLanguagesPartialUpdate","","","TG18-Test product languages partial update","Проверка успешного ответа [200] при частичном обновлении языка продукта"
"passed","Mon Jul 31 10:02:44 GMT 2023","Mon Jul 31 10:02:46 GMT 2023","1139","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","TG96-Test read a language with a non-existent ID","Проверка ответа [404] при запросе языка c несуществующим ID"
"skipped","Mon Jul 31 10:03:04 GMT 2023","Mon Jul 31 10:03:06 GMT 2023","1978","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG84-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Mon Jul 31 10:02:40 GMT 2023","Mon Jul 31 10:02:41 GMT 2023","816","tests.games.reference.languages","Test get languages","TestLanguages","","","TG93-Test languages list","Проверка успешного ответа [200] при запросе списка языков."
"skipped","Mon Jul 31 10:03:49 GMT 2023","Mon Jul 31 10:03:49 GMT 2023","0","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Check the response 404 if id is incorrect (1, 2)","Проверка ответа [404] при запросе сервиса оплаты с некорректным id (1, 2)"
"passed","Mon Jul 31 10:03:51 GMT 2023","Mon Jul 31 10:03:52 GMT 2023","1616","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Mon Jul 31 10:04:05 GMT 2023","Mon Jul 31 10:04:07 GMT 2023","2029","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"passed","Mon Jul 31 10:04:00 GMT 2023","Mon Jul 31 10:04:02 GMT 2023","1615","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Mon Jul 31 10:02:25 GMT 2023","Mon Jul 31 10:02:26 GMT 2023","978","tests.games.reference.genre","Test get genre","TestGenre","","","TG39-Test genre list","Проверка успешного ответа [200] при запросе списка жанров"
"passed","Mon Jul 31 10:02:56 GMT 2023","Mon Jul 31 10:02:58 GMT 2023","1749","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG87-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"skipped","Mon Jul 31 10:03:24 GMT 2023","Mon Jul 31 10:03:24 GMT 2023","0","tests.games.reference.product_languages","Test delete product languages","TestProductLanguagesDelete","","","TG16-Test product languages delete","Проверка успешного ответа [204] при удалении языка продукта"
"passed","Mon Jul 31 10:04:02 GMT 2023","Mon Jul 31 10:04:03 GMT 2023","1523","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Mon Jul 31 10:03:57 GMT 2023","Mon Jul 31 10:03:58 GMT 2023","1505","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"skipped","Mon Jul 31 10:03:49 GMT 2023","Mon Jul 31 10:03:49 GMT 2023","0","tests.payments.external_payments.services","Test get services","TestPaymentsGetList","","","Check the response 404 if id is incorrect 0.5","Проверка ответа [404] при запросе сервиса оплаты с некорректным id 0.5"
"passed","Mon Jul 31 10:03:58 GMT 2023","Mon Jul 31 10:04:00 GMT 2023","1491","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"skipped","Mon Jul 31 10:02:15 GMT 2023","Mon Jul 31 10:02:15 GMT 2023","0","tests.games.core.system_requirement","Test delete system requirement","TestSystemRequirementDelete","","","TG11-Test system requirement delete","Проверка успешного ответа [204] при удалении системных требований"
"passed","Mon Jul 31 10:03:35 GMT 2023","Mon Jul 31 10:03:35 GMT 2023","780","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","TG101-Test subgenre list","Проверка успешного ответа [200] при запросе списка поджанров"
"passed","Mon Jul 31 10:03:19 GMT 2023","Mon Jul 31 10:03:20 GMT 2023","799","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","TG98-Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"passed","Mon Jul 31 10:03:13 GMT 2023","Mon Jul 31 10:03:15 GMT 2023","1827","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG86-Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"passed","Mon Jul 31 10:03:49 GMT 2023","Mon Jul 31 10:03:51 GMT 2023","1548","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Mon Jul 31 10:03:52 GMT 2023","Mon Jul 31 10:03:54 GMT 2023","1521","tests.payments.external_payments.services","Test post services","TestPaymentsPostList","","","Tests of the creating new external payments services","Проверка успешного ответа [201] при создании сервиса оплаты с именем 0"
"passed","Mon Jul 31 10:02:35 GMT 2023","Mon Jul 31 10:02:36 GMT 2023","1028","tests.games.reference.genre","Test put genre","TestGenreUpdate","","","Test genre update","Проверка успешного ответа [201] при обновлении жанра"
"skipped","Mon Jul 31 10:03:08 GMT 2023","Mon Jul 31 10:03:09 GMT 2023","1742","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG88-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Mon Jul 31 10:02:58 GMT 2023","Mon Jul 31 10:02:59 GMT 2023","849","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG89-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
